"PlantGrowthForms.PlantGrowthFormsSubfield.PlantGrowthFormsName","PlantGrowthForms.PlantGrowthFormsSubfield.PlantGrowthFormsLookup","internal_taxon_id","source.info"
"Tree - small","TS","sp3067","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3068","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3068","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3069","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3070","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3070","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3070","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3071","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3071","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3072","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3073","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3074","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3074","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3075","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3076","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3076","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3077","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3078","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3079","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3080","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3081","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3081","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3081","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3082","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3083","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3083","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3084","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3085","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3085","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3086","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3087","Brazilian_Flora_Online_v.393.285"
"Tree - size unknown","T","sp3088","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3089","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3090","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3090","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3091","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3092","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3092","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3093","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3094","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3095","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3096","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3096","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3097","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3097","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3097","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3098","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3099","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3100","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3101","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3102","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3102","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3103","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3104","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3104","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3105","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3105","IUCN_Red_List_v.2022-2"
"Tree - size unknown","T","sp3106","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3107","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3107","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3108","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3108","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3109","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3110","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3110","IUCN_Red_List_v.2022-2"
"Tree - size unknown","T","sp3111","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3112","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3113","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3114","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3114","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3115","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3116","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3116","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3117","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3118","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3119","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3120","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3120","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3121","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3121","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3121","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3122","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3122","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3123","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3124","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3125","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3125","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3126","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3126","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3127","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3127","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3128","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3129","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3130","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3131","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3132","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3133","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3133","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3134","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3135","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3136","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3137","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3138","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3138","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3139","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3140","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3141","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3141","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3142","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3143","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3144","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3144","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3145","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3145","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3146","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3146","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3147","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3147","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3148","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3148","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3149","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3149","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3150","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3150","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3151","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3152","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3153","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3154","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3154","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3155","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3156","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3156","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3157","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3158","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3159","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3160","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3160","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3160","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3161","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3162","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3163","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3164","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3165","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3166","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3167","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3168","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3169","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3170","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3171","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3172","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3173","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3174","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3175","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3176","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3177","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3178","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3179","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3180","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3180","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3181","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3181","IUCN_Red_List_v.2022-2"
"Shrub - large","SL","sp3182","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3183","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3184","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3185","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3186","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3187","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3187","IUCN_Red_List_v.2022-2"
"Tree - large","TL","sp3188","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3189","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3190","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3191","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3192","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3193","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3194","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3195","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3195","IUCN_Red_List_v.2022-2"
"Tree - small","TS","sp3196","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3197","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3198","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3199","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3200","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3201","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3202","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3203","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3204","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3205","Brazilian_Flora_Online_v.393.285"
"Shrub - large","SL","sp3206","Brazilian_Flora_Online_v.393.285"
"Tree - large","TL","sp3207","Brazilian_Flora_Online_v.393.285"
"Tree - small","TS","sp3208","Brazilian_Flora_Online_v.393.285"
