"scientificName","UTEndUse.UTEndUseSubfield.UTEndUseName","UTEndUse.UTEndUseSubfield.UTEndUseLookup","UTEndUse.UTEndUseSubfield.international","UTEndUse.UTEndUseSubfield.national","UTEndUse.UTEndUseSubfield.other","UTEndUse.UTEndUseSubfield.subsistence","internal_taxon_id","source.info"
"Cenostigma nordestinum","Medicine - human & veterinary","3","false","false","","false","sp663","IUCN_Red_List_v.2022-2"
"Cenostigma nordestinum","Fuels","7","false","false","","false","sp663","IUCN_Red_List_v.2022-2"
"Cenostigma nordestinum","Construction or structural materials","9","false","false","","false","sp663","IUCN_Red_List_v.2022-2"
"Cenostigma nordestinum","Manufacturing chemicals","5","false","false","","false","sp663","IUCN_Red_List_v.2022-2"
"Cenostigma nordestinum","Other (free text)","17","false","false","","false","sp663","IUCN_Red_List_v.2022-2"
"Cenostigma pyramidale","Food - animal","2","false","true","","true","sp665","TreeCo_database_v.4.1"
"Centrolobium robustum","Construction or structural materials","9","false","true","","false","sp667","TreeCo_database_v.4.1"
"Centrolobium robustum","Construction or structural materials","9","false","true","","false","sp667","TreeCo_database_v.4.1"
"Centrolobium tomentosum","Construction or structural materials","9","false","true","","false","sp669","TreeCo_database_v.4.1"
"Cereus fernambucensis","Pets/display animals, horticulture","13","","","","true","sp670","IUCN_Red_List_v.2022-2"
"Cereus hildmannianus","Establishing ex-situ production *","16","","","","","sp671","IUCN_Red_List_v.2022-2"
"Cereus hildmannianus","Pets/display animals, horticulture","13","","","","true","sp671","IUCN_Red_List_v.2022-2"
"Cereus hildmannianus","Food - human","1","","","","true","sp671","IUCN_Red_List_v.2022-2"
"Cereus hildmannianus","Construction or structural materials","9","","","","true","sp671","IUCN_Red_List_v.2022-2"
"Cereus insularis","Food - human","1","","","","true","sp672","IUCN_Red_List_v.2022-2"
"Cereus insularis","Pets/display animals, horticulture","13","","","","true","sp672","IUCN_Red_List_v.2022-2"
"Cereus insularis","Construction or structural materials","9","","","","true","sp672","IUCN_Red_List_v.2022-2"
"Cereus jamacaru","Construction or structural materials","9","false","true","","true","sp673","TreeCo_database_v.4.1"
"Cereus jamacaru","Food - animal","2","false","true","","true","sp673","TreeCo_database_v.4.1"
"Cereus jamacaru","Pets/display animals, horticulture","13","","","","true","sp673","IUCN_Red_List_v.2022-2"
"Cereus jamacaru","Food - human","1","","","","true","sp673","IUCN_Red_List_v.2022-2"
"Cestrum parqui","Medicine - human & veterinary","3","false","false","","true","sp686","TreeCo_database_v.4.1"
"Cestrum parqui","Other (free text)","17","","","magical-religious uses","true","sp686","IUCN_Red_List_v.2022-2"
"Chamaecrista apoucouita","Construction or structural materials","9","true","true","","true","sp704","TreeCo_database_v.4.1"
"Chamaecrista blanchetii","Fuels","7","false","false","","false","sp709","IUCN_Red_List_v.2022-2"
"Chamaecrista nictitans","Medicine - human & veterinary","3","","","","true","sp723","IUCN_Red_List_v.2022-2"
"Chiococca alba","Medicine - human & veterinary","3","true","true","","true","sp732","IUCN_Red_List_v.2022-2"
"Chiococca alba","Pets/display animals, horticulture","13","true","true","","","sp732","IUCN_Red_List_v.2022-2"
"Christiana africana","Other household goods","11","","","","true","sp763","IUCN_Red_List_v.2022-2"
"Christiana africana","Medicine - human & veterinary","3","","","","true","sp763","IUCN_Red_List_v.2022-2"
"Chrysobalanus icaco","Medicine - human & veterinary","3","false","false","","true","sp768","TreeCo_database_v.4.1"
"Chrysophyllum gonocarpum","Construction or structural materials","9","true","false","","false","sp771","TreeCo_database_v.4.1"
"Chrysophyllum lucentifolium","Construction or structural materials","9","false","true","","false","sp775","TreeCo_database_v.4.1"
"Chrysophyllum lucentifolium","Construction or structural materials","9","false","true","","false","sp775","TreeCo_database_v.4.1"
"Chrysophyllum pomiferum","Construction or structural materials","9","true","true","","false","sp778","TreeCo_database_v.4.1"
"Cinnamodendron dinisii","Medicine - human & veterinary","3","","","","true","sp785","IUCN_Red_List_v.2022-2"
"Cinnamodendron dinisii","Fuels","7","","","","true","sp785","IUCN_Red_List_v.2022-2"
"Cinnamodendron dinisii","Construction or structural materials","9","","","","true","sp785","IUCN_Red_List_v.2022-2"
"Cinnamodendron occhionianum","Food - human","1","","","","true","sp786","IUCN_Red_List_v.2022-2"
"Clarisia racemosa","Construction or structural materials","9","false","true","","false","sp805","TreeCo_database_v.4.1"
"Clarisia racemosa","Construction or structural materials","9","false","true","","false","sp805","TreeCo_database_v.4.1"
"Clarisia racemosa","Construction or structural materials","9","true","false","","false","sp805","TreeCo_database_v.4.1"
"Clarisia racemosa","Construction or structural materials","9","false","true","","false","sp805","TreeCo_database_v.4.1"
"Clarisia racemosa","Other household goods","11","","","","","sp805","IUCN_Red_List_v.2022-2"
"Cnidoscolus quercifolius","Food - animal","2","false","true","","true","sp851","TreeCo_database_v.4.1"
"Cnidoscolus quercifolius","Construction or structural materials","9","false","true","","false","sp851","TreeCo_database_v.4.1"
"Cochlospermum regium","Medicine - human & veterinary","3","false","true","","true","sp885","TreeCo_database_v.4.1"
"Colubrina glandulosa","Construction or structural materials","9","false","true","","false","sp891","TreeCo_database_v.4.1"
"Colubrina glandulosa","Construction or structural materials","9","false","true","","false","sp891","TreeCo_database_v.4.1"
"Combretum leprosum","Construction or structural materials","9","false","true","","false","sp900","TreeCo_database_v.4.1"
"Combretum rotundifolium","Pets/display animals, horticulture","13","false","false","","false","sp903","TreeCo_database_v.4.1"
"Commiphora leptophloeos","Construction or structural materials","9","false","true","","false","sp904","TreeCo_database_v.4.1"
"Commiphora leptophloeos","Construction or structural materials","9","false","true","","false","sp904","TreeCo_database_v.4.1"
"Conocarpus erectus","Construction or structural materials","9","true","false","","false","sp940","TreeCo_database_v.4.1"
"Copaifera arenicola","Medicine - human & veterinary","3","","","","","sp942","IUCN_Red_List_v.2022-2"
"Copaifera cearensis","Medicine - human & veterinary","3","false","false","","false","sp943","IUCN_Red_List_v.2022-2"
"Copaifera duckei","Construction or structural materials","9","false","true","","false","sp944","TreeCo_database_v.4.1"
"Copaifera duckei","Construction or structural materials","9","false","true","","false","sp944","TreeCo_database_v.4.1"
"Copaifera langsdorffii","Construction or structural materials","9","true","false","","false","sp946","TreeCo_database_v.4.1"
"Copaifera langsdorffii","Poisons","4","true","false","","false","sp946","TreeCo_database_v.4.1"
"Copaifera langsdorffii","Fuels","7","true","true","","true","sp946","TreeCo_database_v.4.1"
"Copaifera langsdorffii","Medicine - human & veterinary","3","true","true","","true","sp946","TreeCo_database_v.4.1"
"Copaifera langsdorffii","Construction or structural materials","9","true","false","","false","sp946","TreeCo_database_v.4.1"
"Copaifera langsdorffii","Manufacturing chemicals","5","true","false","","false","sp946","TreeCo_database_v.4.1"
"Copaifera langsdorffii","Medicine - human & veterinary","3","false","true","","true","sp946","TreeCo_database_v.4.1"
