"internal_taxon_id","language","name","primary","source.info"
"sp210","Portuguese","Araticum","false","Brazilian_Flora_Online_v.393.285"
"sp210","Portuguese","Araticum Grande","false","Brazilian_Flora_Online_v.393.285"
"sp210","Portuguese","Bananinha","false","Brazilian_Flora_Online_v.393.285"
"sp210","Portuguese","Biribá","false","Brazilian_Flora_Online_v.393.285"
"sp210","Portuguese","Cortiça","false","Brazilian_Flora_Online_v.393.285"
"sp210","Portuguese","Cortiça De Comer","false","Brazilian_Flora_Online_v.393.285"
"sp210","Portuguese","Embira Vermelha","false","Brazilian_Flora_Online_v.393.285"
"sp210","Portuguese","Pinha","false","Brazilian_Flora_Online_v.393.285"
"sp211","Portuguese","Araticum","false","Brazilian_Flora_Online_v.393.285"
"sp211","Portuguese","Araticunzinho","false","Brazilian_Flora_Online_v.393.285"
"sp211","Portuguese","Atinha","false","Brazilian_Flora_Online_v.393.285"
"sp212","Portuguese","Pinha Da Caatinga","false","Brazilian_Flora_Online_v.393.285"
"sp212","Portuguese","Araticum","false","Brazilian_Flora_Online_v.393.285"
"sp212","Portuguese","Ppinha de Caatinga","false","IUCN_Red_List_v.2022-2"
"sp214","Portuguese","Araticum Cagão","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Ariquena Queimosa","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Marmelo","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Marmeleiro","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Morocototó","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Tapiá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Tapiá-Guaçu","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Ara-Ky Y","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Lava-Prato-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Velame","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Marmeleira","false","Brazilian_Flora_Online_v.393.285"
"sp218","Portuguese","Pau-De-Facho","false","Brazilian_Flora_Online_v.393.285"
"sp219","Portuguese","Pau-De-Jangada","false","Brazilian_Flora_Online_v.393.285"
"sp219","Portuguese","Pente-De-Macaco","false","Brazilian_Flora_Online_v.393.285"
"sp219","Portuguese","Jangada","false","Brazilian_Flora_Online_v.393.285"
"sp221","Portuguese","Jangada","false","Brazilian_Flora_Online_v.393.285"
"sp221","Portuguese","Malva Pente De Macaco","false","Brazilian_Flora_Online_v.393.285"
"sp221","Portuguese","Pente De Macaco","false","Brazilian_Flora_Online_v.393.285"
"sp222","Portuguese","Canela-De-Jacomi","false","Brazilian_Flora_Online_v.393.285"
"sp222","Portuguese","Erva-De-Gado","false","Brazilian_Flora_Online_v.393.285"
"sp223","Portuguese","Castanha De Cutia","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Grapiá","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Grapiapunha","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Garapa-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Garapa","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Garapeira","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Mulateira","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Cumaru-Cetim","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Cumaru-Ferro","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Muirajuba","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Muiratauá","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Mitaroá","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Amarelão","false","Brazilian_Flora_Online_v.393.285"
"sp224","Portuguese","Amarelo","false","Brazilian_Flora_Online_v.393.285"
"sp224","Spanish; Castilian","Anacaspi","false","IUCN_Red_List_v.2022-2"
"sp224","Portuguese","Jataí-amarelo","false","IUCN_Red_List_v.2022-2"
"sp226","Portuguese","Arapati","false","IUCN_Red_List_v.2022-2"
"sp227","Portuguese","Arapati","false","Brazilian_Flora_Online_v.393.285"
"sp228","Portuguese","Araucária","false","Brazilian_Flora_Online_v.393.285"
"sp228","Portuguese","Pinheiro-Do-Paraná","false","Brazilian_Flora_Online_v.393.285"
"sp228","Portuguese","Curi","false","Brazilian_Flora_Online_v.393.285"
"sp228","Portuguese","Pinheiro-Brasileiro","false","Brazilian_Flora_Online_v.393.285"
"sp228","Portuguese","Pinho-Do-Paraná","false","Brazilian_Flora_Online_v.393.285"
"sp228","English","Candelabra Tree","false","IUCN_Red_List_v.2022-2"
"sp228","English","Paraná-pine","false","IUCN_Red_List_v.2022-2"
"sp228","Portuguese","Curii","false","IUCN_Red_List_v.2022-2"
"sp228","Portuguese","Pinheiro-da-ponta-br Anca","false","IUCN_Red_List_v.2022-2"
"sp228","Portuguese","Pinheiro das Missoes","false","IUCN_Red_List_v.2022-2"
"sp228","Portuguese","Pinheiro-elegante","false","IUCN_Red_List_v.2022-2"
"sp228","Portuguese","Pinheiro-preto","false","IUCN_Red_List_v.2022-2"
"sp228","Portuguese","Pinho Brasileiro","false","IUCN_Red_List_v.2022-2"
"sp228","Spanish; Castilian","Pino Blanco","false","IUCN_Red_List_v.2022-2"
"sp228","Spanish; Castilian","Pino de Missiones","false","IUCN_Red_List_v.2022-2"
"sp228","English","Parana Pine","false","IUCN_Red_List_v.2022-2"
"sp232","Portuguese","Rabo-De-Raposa","false","Brazilian_Flora_Online_v.393.285"
"sp233","Portuguese","Rabo-De-Raposa, Rabo-De-Onça","false","Brazilian_Flora_Online_v.393.285"
"sp233","Portuguese","Rabo de onça","false","IUCN_Red_List_v.2022-2"
"sp233","Portuguese","Rabo de raposa","false","IUCN_Red_List_v.2022-2"
"sp234","Portuguese","Sabugo-Do-Capeta","false","Brazilian_Flora_Online_v.393.285"
"sp237","Portuguese","Canela-de-velho","false","IUCN_Red_List_v.2022-2"
"sp237","Portuguese","Peroba-de-quina","false","IUCN_Red_List_v.2022-2"
"sp237","Portuguese","Peroba-de-rego","false","IUCN_Red_List_v.2022-2"
"sp237","Portuguese","Peroba","false","IUCN_Red_List_v.2022-2"
"sp240","Portuguese","Guatambuzinho","false","Brazilian_Flora_Online_v.393.285"
"sp242","Portuguese","Araracanga","false","Brazilian_Flora_Online_v.393.285"
"sp242","Portuguese","Quina Da Mata","false","Brazilian_Flora_Online_v.393.285"
"sp243","Portuguese","Quina","false","Brazilian_Flora_Online_v.393.285"
"sp243","Portuguese","Cabo De Machado","false","Brazilian_Flora_Online_v.393.285"
"sp243","Portuguese","Pau Pereiro","false","Brazilian_Flora_Online_v.393.285"
"sp244","Portuguese","Catingueira","false","Brazilian_Flora_Online_v.393.285"
"sp244","Portuguese","Peroba-Vermelha","false","Brazilian_Flora_Online_v.393.285"
"sp246","Portuguese","Guatambu-rosa","false","IUCN_Red_List_v.2022-2"
"sp246","Portuguese","Guatambu-vermelho","false","IUCN_Red_List_v.2022-2"
"sp246","Portuguese","Petiá","false","IUCN_Red_List_v.2022-2"
"sp246","Portuguese","Quina-de-camamu","false","IUCN_Red_List_v.2022-2"
"sp246","Portuguese","Tambu-pequiá","false","IUCN_Red_List_v.2022-2"
"sp246","Portuguese","Pequiá","false","IUCN_Red_List_v.2022-2"
"sp247","Portuguese","Pereiro","false","Brazilian_Flora_Online_v.393.285"
"sp249","Portuguese","Pitiá","false","Brazilian_Flora_Online_v.393.285"
"sp252","Portuguese","Peroba-Rosa","false","Brazilian_Flora_Online_v.393.285"
"sp252","Spanish; Castilian","Amargoroso","false","IUCN_Red_List_v.2022-2"
"sp252","Spanish; Castilian","Carretto","false","IUCN_Red_List_v.2022-2"
"sp252","Spanish; Castilian","Ib","false","IUCN_Red_List_v.2022-2"
"sp252","Portuguese","Peroba","false","IUCN_Red_List_v.2022-2"
"sp252","French","Peroba Açú","false","IUCN_Red_List_v.2022-2"
"sp252","Spanish; Castilian","Peroba Amarela","false","IUCN_Red_List_v.2022-2"
"sp252","Spanish; Castilian","Peroba Mirim","false","IUCN_Red_List_v.2022-2"
"sp252","Spanish; Castilian","Peroba Rajada","false","IUCN_Red_List_v.2022-2"
"sp252","Spanish; Castilian","Sobro","false","IUCN_Red_List_v.2022-2"
"sp254","Portuguese","Pereiro","false","Brazilian_Flora_Online_v.393.285"
"sp254","South American Indian (Other)","Jichituriqui","false","IUCN_Red_List_v.2022-2"
"sp260","Portuguese","Pitiá-Branco","false","Brazilian_Flora_Online_v.393.285"
"sp261","Portuguese","Guatambú Do Cerrado","false","Brazilian_Flora_Online_v.393.285"
"sp261","Portuguese","Pereiro Do Campo","false","Brazilian_Flora_Online_v.393.285"
"sp262","Portuguese","Ariri","false","Brazilian_Flora_Online_v.393.285"
"sp262","Portuguese","Ariri-Açu","false","Brazilian_Flora_Online_v.393.285"
"sp262","Portuguese","Coco-Ariri","false","Brazilian_Flora_Online_v.393.285"
"sp262","Portuguese","Brejaúba","false","Brazilian_Flora_Online_v.393.285"
"sp262","Portuguese","Brejaúva","false","Brazilian_Flora_Online_v.393.285"
"sp262","Portuguese","Iri","false","Brazilian_Flora_Online_v.393.285"
"sp264","Portuguese","Pau-Ferro","false","Brazilian_Flora_Online_v.393.285"
"sp264","Portuguese","Maracanã","false","Brazilian_Flora_Online_v.393.285"
"sp265","Portuguese","Aroeira-Rajada","false","Brazilian_Flora_Online_v.393.285"
"sp265","Portuguese","Guarubu-Violeta","false","Brazilian_Flora_Online_v.393.285"
"sp265","Portuguese","Itapicuru-Ferreiro","false","Brazilian_Flora_Online_v.393.285"
"sp265","Portuguese","Mucuri","false","Brazilian_Flora_Online_v.393.285"
"sp266","Portuguese","Aroeira-D'água","false","Brazilian_Flora_Online_v.393.285"
"sp266","Portuguese","Brito","false","Brazilian_Flora_Online_v.393.285"
"sp266","Portuguese","Sete Cascas","false","Brazilian_Flora_Online_v.393.285"
"sp266","Portuguese","Ubatan","false","Brazilian_Flora_Online_v.393.285"
"sp267","Portuguese","Gibatão","false","Brazilian_Flora_Online_v.393.285"
"sp268","Portuguese","Aderne","false","Brazilian_Flora_Online_v.393.285"
"sp268","Portuguese","Aroeira","false","Brazilian_Flora_Online_v.393.285"
"sp268","Portuguese","Gibatan","false","Brazilian_Flora_Online_v.393.285"
"sp268","Portuguese","Guaritá","false","Brazilian_Flora_Online_v.393.285"
"sp268","Portuguese","Ubatan","false","Brazilian_Flora_Online_v.393.285"
"sp268","English","Glassywood","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Ciruelillo","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Culebro","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Culinzis","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Jobillo","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Jocote de fraile","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Pototo","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Ron-ron","false","IUCN_Red_List_v.2022-2"
"sp268","Spanish; Castilian","Gateado","false","IUCN_Red_List_v.2022-2"
"sp269","Portuguese","Aroeira","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Aroeira","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Urindeuva","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Aroeira-Do-Sertão","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Aroeira-Do-Cerrado","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Pandeiro","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Almecega","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Urundeuva","false","Brazilian_Flora_Online_v.393.285"
"sp270","Portuguese","Aroeira-Preta","false","Brazilian_Flora_Online_v.393.285"
"sp277","Portuguese","Jurubeba coração","false","IUCN_Red_List_v.2022-2"
"sp285","Portuguese","Palmeria","false","Brazilian_Flora_Online_v.393.285"
"sp285","Portuguese","Pindoba-Grauda","false","Brazilian_Flora_Online_v.393.285"
"sp286","Portuguese","Babassu","false","Brazilian_Flora_Online_v.393.285"
"sp286","Portuguese","Indaia","false","Brazilian_Flora_Online_v.393.285"
"sp286","Portuguese","Catolé","false","Brazilian_Flora_Online_v.393.285"
"sp287","Portuguese","Camarinha","false","Brazilian_Flora_Online_v.393.285"
"sp287","Portuguese","Indaiá","false","Brazilian_Flora_Online_v.393.285"
"sp288","Portuguese","Indaiá-Do-Cerrado","false","Brazilian_Flora_Online_v.393.285"
"sp288","Portuguese","Indaiá","false","Brazilian_Flora_Online_v.393.285"
"sp289","Portuguese","Piassava","false","Brazilian_Flora_Online_v.393.285"
"sp289","Portuguese","Piaçaba","false","Brazilian_Flora_Online_v.393.285"
"sp289","Portuguese","Piacava","false","IUCN_Red_List_v.2022-2"
"sp289","English","Piassava Palm","false","IUCN_Red_List_v.2022-2"
"sp290","Portuguese","Catolé","false","Brazilian_Flora_Online_v.393.285"
"sp290","Portuguese","Pindoba","false","Brazilian_Flora_Online_v.393.285"
"sp291","Portuguese","Palmeira","false","Brazilian_Flora_Online_v.393.285"
"sp291","Portuguese","Palmeira-Pindoba","false","Brazilian_Flora_Online_v.393.285"
"sp292","Portuguese","Aricuri","false","Brazilian_Flora_Online_v.393.285"
"sp292","Portuguese","Bacuri","false","Brazilian_Flora_Online_v.393.285"
"sp292","Portuguese","Uricuri","false","Brazilian_Flora_Online_v.393.285"
"sp292","Portuguese","Uricurí Vermelho","false","Brazilian_Flora_Online_v.393.285"
"sp292","Spanish; Castilian","Motacú","false","IUCN_Red_List_v.2022-2"
"sp292","English","Urucuri palm","false","IUCN_Red_List_v.2022-2"
"sp293","Portuguese","Palmeira","false","Brazilian_Flora_Online_v.393.285"
"sp293","Portuguese","Pindobassu","false","Brazilian_Flora_Online_v.393.285"
"sp297","Portuguese","Tingui","false","Brazilian_Flora_Online_v.393.285"
"sp299","Spanish; Castilian","Mangle Negro","false","IUCN_Red_List_v.2022-2"
"sp299","English","Black Mangrove","false","IUCN_Red_List_v.2022-2"
"sp300","Spanish; Castilian","Mangle Blanco","false","IUCN_Red_List_v.2022-2"
"sp300","Spanish; Castilian","Mangle Negro","false","IUCN_Red_List_v.2022-2"
"sp302","Portuguese","Alecrim Do Campo","false","Brazilian_Flora_Online_v.393.285"
"sp302","Spanish; Castilian","Romerillo","false","Brazilian_Flora_Online_v.393.285"
"sp304","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp304","Portuguese","Alecrim-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp305","Portuguese","Alecrim-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp305","Portuguese","Trupichava","false","Brazilian_Flora_Online_v.393.285"
"sp306","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp306","Portuguese","Vassoura","false","Brazilian_Flora_Online_v.393.285"
"sp309","Portuguese","Carqueja","false","Brazilian_Flora_Online_v.393.285"
"sp312","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp316","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp316","Portuguese","Vassoura","false","Brazilian_Flora_Online_v.393.285"
"sp321","Portuguese","Alecrim-De-Vassoura","false","Brazilian_Flora_Online_v.393.285"
"sp321","Portuguese","Trapichava","false","Brazilian_Flora_Online_v.393.285"
"sp321","Portuguese","Vassoura-Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp321","Portuguese","Vassoura-Branca","false","Brazilian_Flora_Online_v.393.285"
"sp322","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp322","Portuguese","Alecrim-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp324","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp324","Portuguese","Vassoura","false","Brazilian_Flora_Online_v.393.285"
"sp325","Portuguese","Alecrim-Das-Pedras","false","Brazilian_Flora_Online_v.393.285"
"sp326","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp327","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp328","Portuguese","Alecrim-De-Folha-Larga","false","Brazilian_Flora_Online_v.393.285"
"sp328","Portuguese","Vassoura","false","Brazilian_Flora_Online_v.393.285"
"sp329","Portuguese","Arrebentão","false","Brazilian_Flora_Online_v.393.285"
"sp329","Portuguese","Cambará-Cheiroso","false","Brazilian_Flora_Online_v.393.285"
"sp329","Portuguese","Chirca-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp329","Portuguese","Erva-De-Sant’ana","false","Brazilian_Flora_Online_v.393.285"
"sp329","Portuguese","Mata-Pasto","false","Brazilian_Flora_Online_v.393.285"
"sp329","Portuguese","Rebentão","false","Brazilian_Flora_Online_v.393.285"
"sp330","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp332","Portuguese","Ourana","false","Brazilian_Flora_Online_v.393.285"
"sp332","Spanish; Castilian","Hierba del carbonero","false","IUCN_Red_List_v.2022-2"
"sp332","Spanish; Castilian","Jarilla","false","IUCN_Red_List_v.2022-2"
"sp332","Spanish; Castilian","Jarilla blanca","false","IUCN_Red_List_v.2022-2"
"sp332","Spanish; Castilian","Jarilla de río","false","IUCN_Red_List_v.2022-2"
"sp332","Spanish; Castilian","Pescadillo blanco","false","IUCN_Red_List_v.2022-2"
"sp332","Spanish; Castilian","Azumiate","false","IUCN_Red_List_v.2022-2"
"sp333","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp333","Portuguese","Alecrim-Do-Mato","false","Brazilian_Flora_Online_v.393.285"
"sp334","Portuguese","Arnica","false","Brazilian_Flora_Online_v.393.285"
"sp334","Portuguese","Erva-De-Coelho","false","Brazilian_Flora_Online_v.393.285"
"sp334","Portuguese","João-Russo","false","Brazilian_Flora_Online_v.393.285"
"sp334","Portuguese","Vara-De-Visgo","false","Brazilian_Flora_Online_v.393.285"
"sp337","Portuguese","Alecrim","false","Brazilian_Flora_Online_v.393.285"
"sp337","Portuguese","Alecrim-Da-Serra","false","Brazilian_Flora_Online_v.393.285"
"sp337","Portuguese","Vassoura","false","Brazilian_Flora_Online_v.393.285"
"sp337","Portuguese","Vassoura-Lajeana","false","Brazilian_Flora_Online_v.393.285"
"sp338","Portuguese","Vassoura-Da-Praia","false","Brazilian_Flora_Online_v.393.285"
"sp339","Portuguese","Brejaubinha, Marajá, Marajá-Piranga","false","Brazilian_Flora_Online_v.393.285"
"sp341","Portuguese","Brejaúva-Mirim","false","Brazilian_Flora_Online_v.393.285"
"sp343","Portuguese","Baralhá","false","Brazilian_Flora_Online_v.393.285"
"sp343","Portuguese","Tucum","false","Brazilian_Flora_Online_v.393.285"
"sp343","Portuguese","Maraja","false","IUCN_Red_List_v.2022-2"
"sp344","Portuguese","Tucum","false","Brazilian_Flora_Online_v.393.285"
"sp345","Portuguese","Marajá","false","Brazilian_Flora_Online_v.393.285"
"sp345","Portuguese","Marajazinho","false","Brazilian_Flora_Online_v.393.285"
"sp346","Portuguese","Tucunzinho","false","Brazilian_Flora_Online_v.393.285"
"sp347","Portuguese","Tucum","false","Brazilian_Flora_Online_v.393.285"
"sp348","Portuguese","Folha-Miúda","false","Brazilian_Flora_Online_v.393.285"
"sp348","Portuguese","Mucambo","false","Brazilian_Flora_Online_v.393.285"
"sp348","Portuguese","Pau-Marfim","false","Brazilian_Flora_Online_v.393.285"
"sp348","Portuguese","Pereiro-Preto","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Embira","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Farinha-Seca","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Gramixinga","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Guamixinga","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Guamuxinga","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Guarataia","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Guataia","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Guatambu","false","Brazilian_Flora_Online_v.393.285"
"sp349","Portuguese","Marfim","false","Brazilian_Flora_Online_v.393.285"
