"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
"","","","sp3150","Myrcia cordata Cambess.","Cambess.","Myrcia cordata"
"","","","sp3152","Marlierea affinis (O.Berg) D.Legrand","(O.Berg) D.Legrand","Marlierea affinis"
"","","","sp3152","Marlierea racemosa (Vell.) Kiaersk.","(Vell.) Kiaersk.","Marlierea racemosa"
"","","","sp3152","Eugeniopsis affinis O.Berg","O.Berg","Eugeniopsis affinis"
"","","","sp3152","Myrtus racemosa Vell.","Vell.","Myrtus racemosa"
"","","","sp3153","Gomidesia velutiflora Mattos & D.Legrand","Mattos & D.Legrand","Gomidesia velutiflora"
"","","","sp3154","Myrcia andromedoides Cambess.","Cambess.","Myrcia andromedoides"
"","","","sp3154","Myrcia spathulata (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia spathulata"
"","","","sp3154","Aulomyrcia andromedoides (Cambess.) O.Berg","(Cambess.) O.Berg","Aulomyrcia andromedoides"
"","","","sp3154","Aulomyrcia castrensis O.Berg","O.Berg","Aulomyrcia castrensis"
"","","","sp3154","Aulomyrcia klotzschiana O.Berg","O.Berg","Aulomyrcia klotzschiana"
"","","","sp3154","Aulomyrcia langsdorffii O.Berg","O.Berg","Aulomyrcia langsdorffii"
"","","","sp3154","Aulomyrcia laureola O.Berg","O.Berg","Aulomyrcia laureola"
"","","","sp3154","Aulomyrcia reticulata O.Berg","O.Berg","Aulomyrcia reticulata"
"","","","sp3154","Aulomyrcia riedeliana O.Berg","O.Berg","Aulomyrcia riedeliana"
"","","","sp3154","Aulomyrcia rugosa O.Berg","O.Berg","Aulomyrcia rugosa"
"","","","sp3154","Aulomyrcia sonderiana O.Berg","O.Berg","Aulomyrcia sonderiana"
"","","","sp3154","Aulomyrcia venulosa (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia venulosa"
"","","","sp3154","Myrcia castrensis NA","","Myrcia castrensis"
"","","","sp3154","Myrcia laureola (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia laureola"
"","","","sp3154","Myrcia melanosepala Kiaersk.","Kiaersk.","Myrcia melanosepala"
"","","","sp3154","Myrcia pyrrhopilodes Kiaersk.","Kiaersk.","Myrcia pyrrhopilodes"
"","","","sp3154","Myrcia rabeniana Kiaersk.","Kiaersk.","Myrcia rabeniana"
"","","","sp3154","Myrcia rugosa (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Myrcia rugosa"
"","","","sp3154","Myrcia shirleyana Mattos","Mattos","Myrcia shirleyana"
"","","","sp3154","Myrcia sonderiana (O.Berg) Mattos","(O.Berg) Mattos","Myrcia sonderiana"
"","","","sp3154","Myrcia castrensis NA","","Myrcia castrensis"
"","","","sp3154","Myrcia freireana Mattos","Mattos","Myrcia freireana"
"","","","sp3154","Myrcia sehnemiana Mattos","Mattos","Myrcia sehnemiana"
"","","","sp3156","Aulomyrcia chapadensis O.Berg","O.Berg","Aulomyrcia chapadensis"
"","","","sp3156","Aulomyrcia thyrsiflora O.Berg","O.Berg","Aulomyrcia thyrsiflora"
"","","","sp3156","Aulomyrcia vestita (DC.) O.Berg","(DC.) O.Berg","Aulomyrcia vestita"
"","","","sp3156","Myrcia thyrsiflora (O.Berg) Mattos","(O.Berg) Mattos","Myrcia thyrsiflora"
"","","","sp3157","Gomidesia martiana O.Berg","O.Berg","Gomidesia martiana"
"","","","sp3158","Gomidesia warmingiana (Kiaersk.) D.Legrand","(Kiaersk.) D.Legrand","Gomidesia warmingiana"
"","","","sp3159","Blepharocalyx ellipticus (Hook. & Arn.) O.Berg","(Hook. & Arn.) O.Berg","Blepharocalyx ellipticus"
"","","","sp3159","Blepharocalyx myrcianthoides Mattos","Mattos","Blepharocalyx myrcianthoides"
"","","","sp3159","Eugenia apiculata (O.Berg) Nied.","(O.Berg) Nied.","Eugenia apiculata"
"","","","sp3159","Eugenia cisplatensis Cambess.","Cambess.","Eugenia cisplatensis"
"","","","sp3159","Eugenia elliptica Hook. & Arn.","Hook. & Arn.","Eugenia elliptica"
"","","","sp3159","Luma cisplatensis (Cambess.) Herter","(Cambess.) Herter","Luma cisplatensis"
"","","","sp3159","Myrcianthes apiculata O.Berg","O.Berg","Myrcianthes apiculata"
"","","","sp3159","Myrtus elliptica Arechav.","Arechav.","Myrtus elliptica"
"var.","Cambess.","latifolia","sp3159","Myrcianthes cisplatensis var. latifolia Cambess.","","Myrcianthes cisplatensis"
"","","","sp3162","Acreugenia pungens (O.Berg) Kausel","(O.Berg) Kausel","Acreugenia pungens"
"","","","sp3162","Eugenia pungens O.Berg","O.Berg","Eugenia pungens"
"","","","sp3162","Eugenia ybaviyu Parodi","Parodi","Eugenia ybaviyu"
"","","","sp3162","Luma pungens (O.Berg) Herter","(O.Berg) Herter","Luma pungens"
"","","","sp3164","Eugenia alegrensis Kiaersk.","Kiaersk.","Eugenia alegrensis"
"","","","sp3164","Eugenia minensis (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Eugenia minensis"
"","","","sp3164","Myrciaria apiculata Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Myrciaria apiculata"
"","","","sp3164","Myrciaria herbacea O.Berg","O.Berg","Myrciaria herbacea"
"","","","sp3164","Myrciaria minensis O.Berg","O.Berg","Myrciaria minensis"
"","","","sp3164","Myrciaria recurvipetala Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Myrciaria recurvipetala"
"","","","sp3165","Eugenia delicatula DC.","DC.","Eugenia delicatula"
"","","","sp3165","Eugenia maschalantha NA","","Eugenia maschalantha"
"","","","sp3165","Myrciaria linearifolia O.Berg","O.Berg","Myrciaria linearifolia"
"","","","sp3165","Myrciaria macrocarpa Usteri","Usteri","Myrciaria macrocarpa"
"","","","sp3165","Myrciaria maschalantha (Kiaersk.) Mattos & D.Legrand","(Kiaersk.) Mattos & D.Legrand","Myrciaria maschalantha"
"","","","sp3165","Myrciaria micrantha Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Myrciaria micrantha"
"","","","sp3165","Paramyrciaria delicatula (DC.) Kausel","(DC.) Kausel","Paramyrciaria delicatula"
"","","","sp3166","Eugenia biseriata Kiaersk.","Kiaersk.","Eugenia biseriata"
"","","","sp3169","Myrciaria splendens O.Berg","O.Berg","Myrciaria splendens"
"","","","sp3169","Myrciaria ciliolata (Cambess.) O.Berg","(Cambess.) O.Berg","Myrciaria ciliolata"
"","","","sp3169","Calycorectes cubensis Griseb.","Griseb.","Calycorectes cubensis"
"","","","sp3169","Calyptranthes floribunda (H.West ex Willd.) Blume","(H.West ex Willd.) Blume","Calyptranthes floribunda"
"","","","sp3169","Eugenia ciliolata Cambess.","Cambess.","Eugenia ciliolata"
"","","","sp3169","Eugenia floribunda H.West ex Willd.","H.West ex Willd.","Eugenia floribunda"
"","","","sp3169","Eugenia leucophloea (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Eugenia leucophloea"
"","","","sp3169","Eugenia maranhensis (O.Berg) Kiaersk.","(O.Berg) Kiaersk.","Eugenia maranhensis"
"","","","sp3169","Eugenia polyneura Urb.","Urb.","Eugenia polyneura"
"","","","sp3169","Eugenia salzmannii Benth.","Benth.","Eugenia salzmannii"
"","","","sp3169","Marlierea brachymischa Kiaersk.","Kiaersk.","Marlierea brachymischa"
"","","","sp3169","Marlierea cubensis (Griseb.) Krug & Urb.","(Griseb.) Krug & Urb.","Marlierea cubensis"
"","","","sp3169","Myrciaria amazonica O.Berg","O.Berg","Myrciaria amazonica"
"","","","sp3169","Myrciaria arborea D.Legrand","D.Legrand","Myrciaria arborea"
"","","","sp3169","Myrciaria axillaris O.Berg","O.Berg","Myrciaria axillaris"
"","","","sp3169","Myrciaria chartacea O.Berg","O.Berg","Myrciaria chartacea"
"","","","sp3169","Myrciaria leucophloea O.Berg","O.Berg","Myrciaria leucophloea"
"","","","sp3169","Myrciaria longipes O.Berg","O.Berg","Myrciaria longipes"
"","","","sp3169","Myrciaria maragnanensis O.Berg","O.Berg","Myrciaria maragnanensis"
"","","","sp3169","Myrciaria maranhensis O.Berg","O.Berg","Myrciaria maranhensis"
"","","","sp3169","Myrciaria maximiliana (DC.) O.Berg","(DC.) O.Berg","Myrciaria maximiliana"
"","","","sp3169","Myrciaria prasina O.Berg","O.Berg","Myrciaria prasina"
"","","","sp3169","Myrciaria protracta (Steud.) O.Berg","(Steud.) O.Berg","Myrciaria protracta"
"","","","sp3169","Myrciaria salzmannii (Benth.) O.Berg","(Benth.) O.Berg","Myrciaria salzmannii"
"","","","sp3169","Myrciaria schuechiana O.Berg","O.Berg","Myrciaria schuechiana"
"","","","sp3169","Myrciaria sellowiana O.Berg","O.Berg","Myrciaria sellowiana"
"","","","sp3169","Myrciaria tenuiramis O.Berg","O.Berg","Myrciaria tenuiramis"
"","","","sp3169","Myrciaria tolypantha O.Berg","O.Berg","Myrciaria tolypantha"
"","","","sp3169","Myrciaria uliginosa O.Berg","O.Berg","Myrciaria uliginosa"
"","","","sp3169","Myrciaria verticillata O.Berg","O.Berg","Myrciaria verticillata"
"","","","sp3169","Myrtus floribunda (H.West ex Willd.) Spreng.","(H.West ex Willd.) Spreng.","Myrtus floribunda"
"","","","sp3169","Myrtus micrantha Nees & Mart.","Nees & Mart.","Myrtus micrantha"
"","","","sp3169","Myrtus verticillata Salzm. ex O.Berg","Salzm. ex O.Berg","Myrtus verticillata"
"","","","sp3169","Paramyrciaria ciliolata (Cambess.) Rotman","(Cambess.) Rotman","Paramyrciaria ciliolata"
"","","","sp3169","Siphoneugena cantareirae Mattos","Mattos","Siphoneugena cantareirae"
"","","","sp3169","Siphoneugena micrantha Kausel","Kausel","Siphoneugena micrantha"
"","","","sp3170","Eugenia glanduliflora Kiaersk.","Kiaersk.","Eugenia glanduliflora"
"var.","Kiaersk.","glazioviana","sp3171","Eugenia cabelludo var. glazioviana Kiaersk.","","Eugenia cabelludo"
"","","","sp3171","Paramyrciaria glazioviana (Kiaersk.) Sobral","(Kiaersk.) Sobral","Paramyrciaria glazioviana"
"","","","sp3172","Eugenia cabelludo Kiaersk.","Kiaersk.","Eugenia cabelludo"
"","","","sp3172","Marlierea antrocola Kiaersk.","Kiaersk.","Marlierea antrocola"
"","","","sp3172","Paramyrciaria glomerata (O.Berg) Sobral","(O.Berg) Sobral","Paramyrciaria glomerata"
"","","","sp3172","Plinia glomerata (O.Berg) Amshoff","(O.Berg) Amshoff","Plinia glomerata"
"","","","sp3173","Eugenia guaquiea Kiaersk.","Kiaersk.","Eugenia guaquiea"
"","","","sp3173","Paramyrciaria guaquiea (Kiaersk.) Sobral","(Kiaersk.) Sobral","Paramyrciaria guaquiea"
"","","","sp3175","Myrciaria sulcata Mattos","Mattos","Myrciaria sulcata"
"","","","sp3178","Paramyrciaria strigipes (O.Berg) Sobral","(O.Berg) Sobral","Paramyrciaria strigipes"
"","","","sp3178","Plinia strigipes (O.Berg) Sobral","(O.Berg) Sobral","Plinia strigipes"
"","","","sp3179","Eugenia tenella DC.","DC.","Eugenia tenella"
"","","","sp3179","Myrciaria undulata O.Berg","O.Berg","Myrciaria undulata"
"","","","sp3181","Myriocarpa dombeyana Wedd.","Wedd.","Myriocarpa dombeyana"
"","","","sp3181","Myriocarpa densiflora Benth.","Benth.","Myriocarpa densiflora"
"","","","sp3182","Tournefortia rubicunda Salzm. ex DC.","Salzm. ex DC.","Tournefortia rubicunda"
"","","","sp3186","Myroxylon toluiferum Kunth","Kunth","Myroxylon toluiferum"
"","","","sp3188","Felicianea rubriflora Cambess.","Cambess.","Felicianea rubriflora"
"","","","sp3188","Myrrhinium lanceolatum Burret","Burret","Myrrhinium lanceolatum"
"","","","sp3188","Myrrhinium loranthoides (Hook. & Arn.) Burret","(Hook. & Arn.) Burret","Myrrhinium loranthoides"
"","","","sp3188","Myrrhinium octandrum (Benth.) Mattos","(Benth.) Mattos","Myrrhinium octandrum"
"","","","sp3188","Myrrhinium peruvianum O.Berg","O.Berg","Myrrhinium peruvianum"
"","","","sp3188","Myrrhinium rubriflorum (Cambess.) O.Berg","(Cambess.) O.Berg","Myrrhinium rubriflorum"
"","","","sp3188","Myrrhinium salicinum Gand.","Gand.","Myrrhinium salicinum"
"","","","sp3188","Myrrhinium sarcopetalum Lem.","Lem.","Myrrhinium sarcopetalum"
"","","","sp3188","Tetrastemon loranthoides Hook. & Arn.","Hook. & Arn.","Tetrastemon loranthoides"
"var.","Benth.","octandrum","sp3188","Myrrhinium atropurpureum var. octandrum Benth.","","Myrrhinium atropurpureum"
"","","","sp3190","Rapanea balansae Mez","Mez","Rapanea balansae"
"","","","sp3191","Rapanea ferruginea (Ruiz & Pav.) Mez","(Ruiz & Pav.) Mez","Rapanea ferruginea"
"","","","sp3191","Myrsine villicaulis (Mez) Imkhan.","(Mez) Imkhan.","Myrsine villicaulis"
"","","","sp3191","Rapanea schwackeana Mez","Mez","Rapanea schwackeana"
"","","","sp3191","Rapanea villicaulis Mez","Mez","Rapanea villicaulis"
"","","","sp3191","Myrsine capororoca Casar.","Casar.","Myrsine capororoca"
"","","","sp3191","Myrsine flocculosa Mart.","Mart.","Myrsine flocculosa"
"","","","sp3191","Myrsine paulensis A.DC.","A.DC.","Myrsine paulensis"
"","","","sp3191","Rapanea paulensis Mez","Mez","Rapanea paulensis"
"","","","sp3191","Myrsine ferruginea (Ruiz & Pav.) Spreng.","(Ruiz & Pav.) Spreng.","Myrsine ferruginea"
"","","","sp3191","Myrsine tomentosa Presl.","Presl.","Myrsine tomentosa"
"","","","sp3191","Myrsine popayanensis Kunth.","Kunth.","Myrsine popayanensis"
"","","","sp3191","Myrsine saligna (Willd. ex Schult. & Schult. f.) A. DC.","(Willd. ex Schult. & Schult. f.) A. DC.","Myrsine saligna"
"","","","sp3192","Rapanea emarginella (Miq.) Mez","(Miq.) Mez","Rapanea emarginella"
"var.","Mart. ex Miq.","glabrescens","sp3192","Myrsine flocculosa var. glabrescens Mart. ex Miq.","","Myrsine flocculosa"
"","","","sp3193","Rapanea gardneriana (A.DC.) Mez","(A.DC.) Mez","Rapanea gardneriana"
"","","","sp3193","Rapanea intermedia Mez","Mez","Rapanea intermedia"
"","","","sp3193","Myrsine fragilis Casar.","Casar.","Myrsine fragilis"
"","","","sp3193","Myrsine intermedia Pipoly","Pipoly","Myrsine intermedia"
"","","","sp3193","Rapanea depauperata Mez","Mez","Rapanea depauperata"
"","","","sp3193","Myrsine wettsteinii (Mez) Otegui","(Mez) Otegui","Myrsine wettsteinii"
"","","","sp3193","Rapanea wettsteinii Mez","Mez","Rapanea wettsteinii"
"","","","sp3194","Rapanea guianensis Aubl.","Aubl.","Rapanea guianensis"
"","","","sp3194","Rapanea oblonga Pohl ex Miq.","Pohl ex Miq.","Rapanea oblonga"
"","","","sp3194","Myrsine maritima Casar.","Casar.","Myrsine maritima"
"","","","sp3194","Rapanea glaucorubens Mez","Mez","Rapanea glaucorubens"
"","","","sp3194","Myrsine rapanea Roem. & Schult.","Roem. & Schult.","Myrsine rapanea"
"var.","Miq.","communis","sp3194","Myrsine rapanea var. communis Miq.","","Myrsine rapanea"
"var.","Miq.","robusta","sp3194","Myrsine rapanea var. robusta Miq.","","Myrsine rapanea"
"fo.","Roem. & Schult.","umbrosa","sp3194","Myrsine rapanea fo. umbrosa Roem. & Schult.","","Myrsine rapanea"
"","","","sp3195","Rapanea hermogenesii Jung-Mend. & Bernacci","Jung-Mend. & Bernacci","Rapanea hermogenesii"
"","","","sp3196","Rapanea laetevirens Mez","Mez","Rapanea laetevirens"
"","","","sp3197","Rapanea lancifolia (Mart.) Mez","(Mart.) Mez","Rapanea lancifolia"
"","","","sp3198","Rapanea leuconeura (Mart.) Mez","(Mart.) Mez","Rapanea leuconeura"
"","","","sp3198","Rapanea oblongifolia Pohl","Pohl","Rapanea oblongifolia"
"fo.","Mart.","catharinensis","sp3198","Myrsine leuconeura fo. catharinensis Mart.","","Myrsine leuconeura"
"","","","sp3199","Rapanea lineata Mez","Mez","Rapanea lineata"
"","","","sp3200","Rapanea loefgrenii Mez","Mez","Rapanea loefgrenii"
"","","","sp3200","Rapanea quaternata Hassl.","Hassl.","Rapanea quaternata"
"","","","sp3201","Rapanea perforata Mez","Mez","Rapanea perforata"
"","","","sp3201","Rapanea matensis Mez","Mez","Rapanea matensis"
"","","","sp3202","Rapanea ovalifolia (Miq.) Mez","(Miq.) Mez","Rapanea ovalifolia"
"","","","sp3202","Myrsine ovalifolia Miq.","Miq.","Myrsine ovalifolia"
"","","","sp3202","Myrsine daphnites Mart.","Mart.","Myrsine daphnites"
"var.","(Mart.) Miq.","monticola","sp3202","Myrsine umbellata var. monticola (Mart.) Miq.","","Myrsine umbellata"
"var.","Miq.","vulgaris","sp3202","Myrsine umbellata var. vulgaris Miq.","","Myrsine umbellata"
"fo.","Mart.","monticola","sp3202","Myrsine umbellata fo. monticola Mart.","","Myrsine umbellata"
"","","","sp3203","Rapanea parvifolia (A.DC.) Mez","(A.DC.) Mez","Rapanea parvifolia"
"","","","sp3203","Myrsine bahiensis Casar.","Casar.","Myrsine bahiensis"
"var.","Mart. ex Miq.","glabra","sp3203","Myrsine flocculosa var. glabra Mart. ex Miq.","","Myrsine flocculosa"
"","","","sp3204","Rapanea megapotamica Mez","Mez","Rapanea megapotamica"
"","","","sp3204","Rapanea lorentziana Mez","Mez","Rapanea lorentziana"
"","","","sp3204","Rapanea parvula (Mez) Otegui","(Mez) Otegui","Rapanea parvula"
"","","","sp3204","Myrsine lorentziana (Mez) Arechav.","(Mez) Arechav.","Myrsine lorentziana"
"","","","sp3206","Rapanea squarrosa Mez","Mez","Rapanea squarrosa"
"","","","sp3207","Rapanea umbellata (Mart.) Mez","(Mart.) Mez","Rapanea umbellata"
"","","","sp3207","Rapanea acuminata Mez","Mez","Rapanea acuminata"
"","","","sp3207","Myrsine glauca Casar.","Casar.","Myrsine glauca"
"","","","sp3207","Myrsine nereifolia Casar.","Casar.","Myrsine nereifolia"
"","","","sp3207","Rapanea umbrosa (Mart.) Mez","(Mart.) Mez","Rapanea umbrosa"
"","","","sp3207","Myrsine glomeriflora Mart.","Mart.","Myrsine glomeriflora"
"","","","sp3207","Rapanea glomeriflora (Mart.) Mez","(Mart.) Mez","Rapanea glomeriflora"
"var.","Mart. ex Miq.","umbrosa","sp3207","Myrsine rapanea var. umbrosa Mart. ex Miq.","","Myrsine rapanea"
"","","","sp3207","Myrsine umbrosa Mart.","Mart.","Myrsine umbrosa"
"var.","Miq.","parviflora","sp3207","Myrsine rapanea var. parviflora Miq.","","Myrsine rapanea"
"","","","sp3207","Myrsine martiana A.DC.","A.DC.","Myrsine martiana"
"var.","(Mart.) Miq.","glomeriflora","sp3207","Myrsine umbellata var. glomeriflora (Mart.) Miq.","","Myrsine umbellata"
"var.","Mart.","acutifolia","sp3207","Myrsine daphnites var. acutifolia Mart.","","Myrsine daphnites"
"var.","Miq.","acutifolia","sp3207","Myrsine umbellata var. acutifolia Miq.","","Myrsine umbellata"
