"CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup","CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName","CountryOccurrence.CountryOccurrenceSubfield.formerlyBred","CountryOccurrence.CountryOccurrenceSubfield.origin","CountryOccurrence.CountryOccurrenceSubfield.presence","CountryOccurrence.CountryOccurrenceSubfield.seasonality","internal_taxon_id"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp3684"
"BR","Brazil",NA,"Native","Extant","Resident","sp3684"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3684"
"AGE-MI","Argentina",NA,"Native","Extant","Resident","sp3684"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp3684"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp3684"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp3684"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp3684"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp3684"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp3685"
"MXT-CI","Mexico",NA,"Native","Extant","Resident","sp3685"
"CO","Colombia",NA,"Native","Extant","Resident","sp3685"
"MXT-CA","Mexico",NA,"Native","Extant","Resident","sp3685"
"EC","Ecuador",NA,"Native","Extant","Resident","sp3685"
"PE","Peru",NA,"Native","Extant","Resident","sp3685"
"BZN-AP","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3685"
"GF","French Guiana",NA,"Native","Extant","Resident","sp3685"
"BZN-RM","Brazil",NA,"Native","Extant","Resident","sp3685"
"CR","Costa Rica",NA,"Native","Extant","Resident","sp3685"
"NI","Nicaragua",NA,"Native","Extant","Resident","sp3685"
"BO","Bolivia",NA,"Native","Extant","Resident","sp3685"
"HN","Honduras",NA,"Native","Extant","Resident","sp3685"
"VE","Venezuela",NA,"Native","Extant","Resident","sp3685"
"MXG-VC","Mexico",NA,"Native","Extant","Resident","sp3685"
"PA","Panama",NA,"Native","Extant","Resident","sp3685"
"GY","Guyana",NA,"Native","Extant","Resident","sp3685"
"BZ","Belize",NA,"Native","Extant","Resident","sp3685"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp3685"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3686"
"PY","Paraguay",NA,"Native","Extant","Resident","sp3686"
"BR","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3686"
"GY","Guyana",NA,"Native","Extant","Resident","sp3686"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3686"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3687"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3687"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3687"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3687"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3687"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3687"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3688"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3688"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3688"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3688"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3688"
"BO","Bolivia",NA,"Native","Extant","Resident","sp3688"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3689"
"PE","Peru",NA,"Native","Extant","Resident","sp3689"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3689"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp3689"
"BO","Bolivia",NA,"Native","Extant","Resident","sp3689"
"CO","Colombia",NA,"Native","Extant","Resident","sp3689"
"BR","Brazil",NA,"Native","Extant","Resident","sp3689"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3689"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3690"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3690"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3690"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3690"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3691"
"BR","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3691"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3692"
"BR","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3692"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp3693"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3694"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3694"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3694"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3694"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3694"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3694"
"GF","French Guiana",NA,"Native","Extant","Resident","sp3694"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3694"
"BR","Brazil",NA,"Native","Extant","Resident","sp3694"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3695"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3695"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3695"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3695"
"BR","Brazil",NA,"Native","Extant","Resident","sp3695"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZE-RN","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZN-AP","Brazil",NA,"Native","Extant","Resident","sp3696"
"MXT-CI","Mexico",NA,"Native","Extant","Resident","sp3696"
"MXT-TB","Mexico",NA,"Native","Extant","Resident","sp3696"
"MXS-JA","Mexico",NA,"Native","Extant","Resident","sp3696"
"CR","Costa Rica",NA,"Native","Extant","Resident","sp3696"
"CO","Colombia",NA,"Native","Extant","Resident","sp3696"
"MXS-NA","Mexico",NA,"Native","Extant","Resident","sp3696"
"EC","Ecuador",NA,"Native","Extant","Resident","sp3696"
"MXS-GR","Mexico",NA,"Native","Extant","Resident","sp3696"
"MXC-MO","Mexico",NA,"Native","Extant","Resident","sp3696"
"SV","El Salvador",NA,"Native","Extant","Resident","sp3696"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3696"
"VE","Venezuela",NA,"Native","Extant","Resident","sp3696"
"BO","Bolivia",NA,"Native","Extant","Resident","sp3696"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3696"
"PE","Peru",NA,"Native","Extant","Resident","sp3696"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZN-RM","Brazil",NA,"Native","Extant","Resident","sp3696"
"GT","Guatemala",NA,"Native","Extant","Resident","sp3696"
"BZ","Belize",NA,"Native","Extant","Resident","sp3696"
"HN","Honduras",NA,"Native","Extant","Resident","sp3696"
"PA","Panama",NA,"Native","Extant","Resident","sp3696"
"MXG-VC","Mexico",NA,"Native","Extant","Resident","sp3696"
"MXS-MI","Mexico",NA,"Native","Extant","Resident","sp3696"
"MXS-CL","Mexico",NA,"Native","Extant","Resident","sp3696"
"DO","Dominican Republic",NA,"Native","Extant","Resident","sp3696"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp3696"
"BR","Brazil",NA,"Native","Extant","Resident","sp3696"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3697"
"BR","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp3697"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZN-PA","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3698"
"BO","Bolivia",NA,"Native","Extant","Resident","sp3698"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZN-AC","Brazil",NA,"Native","Extant","Resident","sp3698"
"PE","Peru",NA,"Native","Extant","Resident","sp3698"
"AGE-MI","Argentina",NA,"Native","Extant","Resident","sp3698"
"BZE-RN","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZN-AZ","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp3698"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp3698"
"PE","Peru",NA,"Native","Extant","Resident","sp3699"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3699"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3700"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3700"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3700"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3700"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3700"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3701"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3701"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3701"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3701"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3701"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3701"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3701"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-PE","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-RN","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-PB","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-SE","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-AL","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3702"
"BR","Brazil",NA,"Native","Extant","Resident","sp3702"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3703"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3703"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3703"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3704"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3704"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3704"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3704"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3704"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3704"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3705"
"NA","Namibia",NA,"Native","Extant","Resident","sp3705"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3705"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3706"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3706"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3706"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3706"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp3707"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3708"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3709"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3710"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3711"
"BR","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3711"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3712"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3712"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3712"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3712"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3712"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3713"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3713"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3713"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3713"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3713"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3713"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3713"
"BZL-ES","Brazil",NA,"Native","Extant","Resident","sp3714"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3714"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3714"
"BR","Brazil",NA,"Native","Extant","Resident","sp3714"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3714"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZC-DF","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZN-RO","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZC-GO","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZC-MT","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZN-TO","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZC-MS","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZE-MA","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZE-PI","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZE-CE","Brazil",NA,"Native","Extant","Resident","sp3715"
"BR","Brazil",NA,"Native","Extant","Resident","sp3715"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3715"
"BO","Bolivia",NA,"Native","Extant","Resident","sp3715"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3716"
"BZS-SC","Brazil",NA,"Native","Extant","Resident","sp3716"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3716"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3716"
"AGE-MI","Argentina",NA,"Native","Extant","Resident","sp3716"
"PY","Paraguay",NA,"Native","Extant","Resident","sp3716"
"BZL-RJ","Brazil",NA,"Native","Extant","Resident","sp3716"
"AGE-CN","Argentina",NA,"Native","Extant","Resident","sp3716"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3716"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3717"
"BZL-MG","Brazil",NA,"Native","Extant","Resident","sp3718"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3718"
"BR","Brazil",NA,"Native","Extant","Resident","sp3718"
"BZE-BA","Brazil",NA,"Native","Extant","Resident","sp3719"
"BZS-PR","Brazil",NA,"Native","Extant","Resident","sp3719"
"BZS-RS","Brazil",NA,"Native","Extant","Resident","sp3719"
"BZL-SP","Brazil",NA,"Native","Extant","Resident","sp3719"
