"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName","source.info"
"","","","sp4617","Anacampta acutissima (Müll.Arg.) Miers","(Müll.Arg.) Miers","Anacampta acutissima","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Anacampta congesta Miers","Miers","Anacampta congesta","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Anacampta coriacea (Link ex Roem. & Schult.) Markgr.","(Link ex Roem. & Schult.) Markgr.","Anacampta coriacea","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Anacampta pendula Markgr.","Markgr.","Anacampta pendula","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Anacampta riedelii (Müll.Arg.) Markgr.","(Müll.Arg.) Markgr.","Anacampta riedelii","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Anacampta submollis Miers","Miers","Anacampta submollis","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Bonafousia brachyantha Boiteau & L.Allorge","Boiteau & L.Allorge","Bonafousia brachyantha","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Bonafousia coriacea (Link ex Roem. & Schult.) Boiteau & L.Allorge","(Link ex Roem. & Schult.) Boiteau & L.Allorge","Bonafousia coriacea","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Bonafousia pendula (Markgr.) Boiteau & L.Allorge","(Markgr.) Boiteau & L.Allorge","Bonafousia pendula","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Bonafousia prancei L.Allorge","L.Allorge","Bonafousia prancei","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Bonafousia submollis (Mart. ex Müll.Arg.) Boiteau & L.Allorge","(Mart. ex Müll.Arg.) Boiteau & L.Allorge","Bonafousia submollis","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Taberna riedelii (Müll.Arg.) Miers","(Müll.Arg.) Miers","Taberna riedelii","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Tabernaemontana acutissima Müll.Arg.","Müll.Arg.","Tabernaemontana acutissima","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Tabernaemontana brachyantha Woodson","Woodson","Tabernaemontana brachyantha","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Tabernaemontana luciliae Leeuwenb.","Leeuwenb.","Tabernaemontana luciliae","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Tabernaemontana prancei (L.Allorge) Leeuwenb.","(L.Allorge) Leeuwenb.","Tabernaemontana prancei","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Tabernaemontana riedelii Müll.Arg.","Müll.Arg.","Tabernaemontana riedelii","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Tabernaemontana rubrostriolata Mart. ex Müll.Arg.","Mart. ex Müll.Arg.","Tabernaemontana rubrostriolata","Brazilian_Flora_Online_v.393.285"
"","","","sp4617","Tabernaemontana submollis Mart. ex Müll.Arg.","Mart. ex Müll.Arg.","Tabernaemontana submollis","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Anartia flavicans (Willd. ex Roem. & Schult.) Miers","(Willd. ex Roem. & Schult.) Miers","Anartia flavicans","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Anartia glabrata Miers","Miers","Anartia glabrata","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Anartia oblongifolia (A.DC.) Markgr.","(A.DC.) Markgr.","Anartia oblongifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Anartia olivacea (Müll.Arg.) Markgr.","(Müll.Arg.) Markgr.","Anartia olivacea","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Bonafousia latiflora Miers","Miers","Bonafousia latiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Bonafousia oblongifolia (A.DC.) Miers","(A.DC.) Miers","Bonafousia oblongifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Bonafousia olivacea (Müll.Arg.) Miers","(Müll.Arg.) Miers","Bonafousia olivacea","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Taberna disparifolia Miers","Miers","Taberna disparifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Tabernaemontana oblongifolia A.DC.","A.DC.","Tabernaemontana oblongifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4618","Tabernaemontana olivacea Müll.Arg.","Müll.Arg.","Tabernaemontana olivacea","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana bracteolaris Mart. ex Müll.Arg.","Mart. ex Müll.Arg.","Tabernaemontana bracteolaris","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana collina Gardner","Gardner","Tabernaemontana collina","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana echinata Vell.","Vell.","Tabernaemontana echinata","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana fuchsiifolia A.DC.","A.DC.","Tabernaemontana fuchsiifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana gaudichaudii A.DC.","A.DC.","Tabernaemontana gaudichaudii","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana gracilis Müll.Arg.","Müll.Arg.","Tabernaemontana gracilis","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana gracillima (Miers) Pichon","(Miers) Pichon","Tabernaemontana gracillima","Brazilian_Flora_Online_v.393.285"
"","","","sp4619","Tabernaemontana lundii A.DC.","A.DC.","Tabernaemontana lundii","Brazilian_Flora_Online_v.393.285"
"","","","sp4620","Tabernaemontana breviflora Müll.Arg.","Müll.Arg.","Tabernaemontana breviflora","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","densa","sp4620","Tabernaemontana laeta var. densa Müll.Arg.","","Tabernaemontana laeta","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","minor","sp4620","Tabernaemontana laeta var. minor Müll.Arg.","","Tabernaemontana laeta","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","pubiflora","sp4620","Tabernaemontana laeta var. pubiflora Müll.Arg.","","Tabernaemontana laeta","Brazilian_Flora_Online_v.393.285"
"","","","sp4620","Tabernaemontana spixiana Mart. ex Müll.Arg.","Mart. ex Müll.Arg.","Tabernaemontana spixiana","Brazilian_Flora_Online_v.393.285"
"","","","sp4621","Peschiera benthamiana (Müll.Arg.) Markgr.","(Müll.Arg.) Markgr.","Peschiera benthamiana","Brazilian_Flora_Online_v.393.285"
"","","","sp4621","Tabernaemontana benthamiana Müll.Arg.","Müll.Arg.","Tabernaemontana benthamiana","Brazilian_Flora_Online_v.393.285"
"","","","sp4621","Tabernaemontana multiflora Link ex Roem. & Schult.","Link ex Roem. & Schult.","Tabernaemontana multiflora","Brazilian_Flora_Online_v.393.285"
"","","","sp4621","Tabernaemontana myriantha Britton ex Rusby","Britton ex Rusby","Tabernaemontana myriantha","Brazilian_Flora_Online_v.393.285"
"","","","sp4621","Tabernaemontana stenantha Markgr.","Markgr.","Tabernaemontana stenantha","Brazilian_Flora_Online_v.393.285"
"","","","sp4622","Tabernaemontana rauvolfiae A.DC.","A.DC.","Tabernaemontana rauvolfiae","Brazilian_Flora_Online_v.393.285"
"","","","sp4623","Tabernaemontana accedens Müll.Arg.","Müll.Arg.","Tabernaemontana accedens","Brazilian_Flora_Online_v.393.285"
"","","","sp4623","Tabernaemontana fallax Müll.Arg.","Müll.Arg.","Tabernaemontana fallax","Brazilian_Flora_Online_v.393.285"
"","","","sp4623","Tabernaemontana nervosa Glaz.","Glaz.","Tabernaemontana nervosa","Brazilian_Flora_Online_v.393.285"
"","","","sp4623","Tabernaemontana warmingii Müll.Arg.","Müll.Arg.","Tabernaemontana warmingii","Brazilian_Flora_Online_v.393.285"
"","","","sp4624","Sclerolobium aureum (Tul.) Benth.","(Tul.) Benth.","Sclerolobium aureum","Brazilian_Flora_Online_v.393.285"
"var.","Benth.","velutinum","sp4624","Sclerolobium aureum var. velutinum Benth.","","Sclerolobium aureum","Brazilian_Flora_Online_v.393.285"
"","","","sp4625","Sclerolobium beaurepairei Harms","Harms","Sclerolobium beaurepairei","Brazilian_Flora_Online_v.393.285"
"","","","sp4626","Sclerolobium densiflorum Benth.","Benth.","Sclerolobium densiflorum","Brazilian_Flora_Online_v.393.285"
"","","","sp4627","Sclerolobium glaziovii Taub.","Taub.","Sclerolobium glaziovii","Brazilian_Flora_Online_v.393.285"
"","","","sp4627","Sclerolobium denudatum Vogel","Vogel","Sclerolobium denudatum","Brazilian_Flora_Online_v.393.285"
"","","","sp4628","Sclerolobium duckei Dwyer","Dwyer","Sclerolobium duckei","Brazilian_Flora_Online_v.393.285"
"","","","sp4629","Sclerolobium friburgensis Harms","Harms","Sclerolobium friburgensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4630","Cassia paratyensis Vell.","Vell.","Cassia paratyensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4631","Sclerolobium pilgerianum Harms","Harms","Sclerolobium pilgerianum","Brazilian_Flora_Online_v.393.285"
"","","","sp4631","Sclerolobium striatum Dwyer","Dwyer","Sclerolobium striatum","Brazilian_Flora_Online_v.393.285"
"var.","(Mart. ex Tul.) Benth.","rubiginosum","sp4632","Sclerolobium paniculatum var. rubiginosum (Mart. ex Tul.) Benth.","","Sclerolobium paniculatum","Brazilian_Flora_Online_v.393.285"
"","","","sp4633","Sclerolobium rugosum Mart.","Mart.","Sclerolobium rugosum","Brazilian_Flora_Online_v.393.285"
"var.","Benth.","subvelutinum","sp4635","Sclerolobium paniculatum var. subvelutinum Benth.","","Sclerolobium paniculatum","Brazilian_Flora_Online_v.393.285"
"","","","sp4636","Sclerolobium urbanianum Harms","Harms","Sclerolobium urbanianum","Brazilian_Flora_Online_v.393.285"
"var.","Vogel","paniculatum","sp4637","Sclerolobium paniculatum var. paniculatum Vogel","","Sclerolobium paniculatum","Brazilian_Flora_Online_v.393.285"
"","","","sp4637","Sclerolobium paniculatum Vogel","Vogel","Sclerolobium paniculatum","Brazilian_Flora_Online_v.393.285"
"","","","sp4638","Opuntia palmadora Britton & Rose","Britton & Rose","Opuntia palmadora","Brazilian_Flora_Online_v.393.285"
"","","","sp4639","Hibiscus pernambucensis Arruda","Arruda","Hibiscus pernambucensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4640","Talisia pygmaea Radlk.","Radlk.","Talisia pygmaea","Brazilian_Flora_Online_v.393.285"
"","","","sp4640","Talisia humilis Mattos","Mattos","Talisia humilis","Brazilian_Flora_Online_v.393.285"
"","","","sp4641","Sapindus cerasinus Benth.","Benth.","Sapindus cerasinus","Brazilian_Flora_Online_v.393.285"
"","","","sp4644","Sapindus esculentus Cambess.","Cambess.","Sapindus esculentus","Brazilian_Flora_Online_v.393.285"
"","","","sp4645","Cupania macrophylla Mart.","Mart.","Cupania macrophylla","Brazilian_Flora_Online_v.393.285"
"var.","Engl.","elliptica","sp4647","Tapirira guianensis var. elliptica Engl.","","Tapirira guianensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4647","Tapirira myriantha Triana & Planch.","Triana & Planch.","Tapirira myriantha","Brazilian_Flora_Online_v.393.285"
"var.","Engl.","cuneata","sp4647","Tapirira guianensis var. cuneata Engl.","","Tapirira guianensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4648","Tapirira marchandii Engl.","Engl.","Tapirira marchandii","Brazilian_Flora_Online_v.393.285"
"","","","sp4648","Tapirira peckoltiana Engl.","Engl.","Tapirira peckoltiana","Brazilian_Flora_Online_v.393.285"
"","","","sp4648","Tapirira pilosa Sprague","Sprague","Tapirira pilosa","Brazilian_Flora_Online_v.393.285"
"","","","sp4648","Mauria obtusa Benth.","Benth.","Mauria obtusa","Brazilian_Flora_Online_v.393.285"
"","","","sp4653","Tephrosia toxicaria (Sw.) Pers.","(Sw.) Pers.","Tephrosia toxicaria","Brazilian_Flora_Online_v.393.285"
"","","","sp4655","Vicentia acuminata Allemão","Allemão","Vicentia acuminata","Brazilian_Flora_Online_v.393.285"
"","","","sp4656","Terminalia subsericea Eichler","Eichler","Terminalia subsericea","Brazilian_Flora_Online_v.393.285"
"","","","sp4656","Terminalia biscutella Eichler","Eichler","Terminalia biscutella","Brazilian_Flora_Online_v.393.285"
"","","","sp4656","Terminalia modesta Eichler","Eichler","Terminalia modesta","Brazilian_Flora_Online_v.393.285"
"","","","sp4656","Terminalia sericea Cambess.","Cambess.","Terminalia sericea","Brazilian_Flora_Online_v.393.285"
"","","","sp4657","Myrobalanus australis (Cambess.) Kuntze","(Cambess.) Kuntze","Myrobalanus australis","Brazilian_Flora_Online_v.393.285"
"","","","sp4658","Terminalia tanibouca Rich.","Rich.","Terminalia tanibouca","Brazilian_Flora_Online_v.393.285"
"","","","sp4659","Terminalia lanceolata Martius","Martius","Terminalia lanceolata","Brazilian_Flora_Online_v.393.285"
"","","","sp4660","Terminalia brasiliensis (Cambess.) Eichler","(Cambess.) Eichler","Terminalia brasiliensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4663","Terminalia camuxa Pickel","Pickel","Terminalia camuxa","Brazilian_Flora_Online_v.393.285"
"","","","sp4663","Terminalia grandialata Eichler","Eichler","Terminalia grandialata","Brazilian_Flora_Online_v.393.285"
"","","","sp4663","Terminalia macroptera Mart","Mart","Terminalia macroptera","Brazilian_Flora_Online_v.393.285"
"","","","sp4665","Terminalia firma Martius","Martius","Terminalia firma","Brazilian_Flora_Online_v.393.285"
"","","","sp4666","Terminalia kuhlmannii Alwan & Stace","Alwan & Stace","Terminalia kuhlmannii","Brazilian_Flora_Online_v.393.285"
"","","","sp4667","Terminalia obidensis Ducke","Ducke","Terminalia obidensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4667","Gimbernatia oblonga Ruiz et Pav.","Ruiz et Pav.","Gimbernatia oblonga","Brazilian_Flora_Online_v.393.285"
"","","","sp4668","Buchenavia oxycarpa (Mart.) Eichler","(Mart.) Eichler","Buchenavia oxycarpa","Brazilian_Flora_Online_v.393.285"
"","","","sp4670","Terminalia hylobates Eichler","Eichler","Terminalia hylobates","Brazilian_Flora_Online_v.393.285"
"","","","sp4672","Terminalia reitzii Exell","Exell","Terminalia reitzii","Brazilian_Flora_Online_v.393.285"
"","","","sp4672","Terminalia uleana Engl. ex Alwan & Stace","Engl. ex Alwan & Stace","Terminalia uleana","Brazilian_Flora_Online_v.393.285"
"","","","sp4672","Chuncoa triflora Griseb.","Griseb.","Chuncoa triflora","Brazilian_Flora_Online_v.393.285"
"var.","Cambess.","acutifolia","sp4674","Ternstroemia carnosa var. acutifolia Cambess.","","Ternstroemia carnosa","Brazilian_Flora_Online_v.393.285"
"var.","Wawra","lancifolia","sp4674","Ternstroemia alnifolia var. lancifolia Wawra","","Ternstroemia alnifolia","Brazilian_Flora_Online_v.393.285"
"var.","Cambess.","parvifolia","sp4674","Ternstroemia brasiliensis var. parvifolia Cambess.","","Ternstroemia brasiliensis","Brazilian_Flora_Online_v.393.285"
"var.","Wawra","glutinosa","sp4675","Ternstroemia cuneifolia var. glutinosa Wawra","","Ternstroemia cuneifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4676","Tessaria dentata Ruiz & Pav.","Ruiz & Pav.","Tessaria dentata","Brazilian_Flora_Online_v.393.285"
"","","","sp4676","Tessaria legitima DC.","DC.","Tessaria legitima","Brazilian_Flora_Online_v.393.285"
"","","","sp4677","Tetracera riedeliana Eichler","Eichler","Tetracera riedeliana","Brazilian_Flora_Online_v.393.285"
"","","","sp4677","Tetracera ovalifolia DC.","DC.","Tetracera ovalifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4678","Tetrastylidium janeirense Kuhlm.","Kuhlm.","Tetrastylidium janeirense","Brazilian_Flora_Online_v.393.285"
"","","","sp4678","Choristigma grandifolium (Baill.) Baill.","(Baill.) Baill.","Choristigma grandifolium","Brazilian_Flora_Online_v.393.285"
"","","","sp4678","Tetrastylidium engleri Schwacke","Schwacke","Tetrastylidium engleri","Brazilian_Flora_Online_v.393.285"
"","","","sp4678","Vazea indurata Allemão ex Mart.","Allemão ex Mart.","Vazea indurata","Brazilian_Flora_Online_v.393.285"
"","","","sp4678","Tetrastylidium brasiliense Engl.","Engl.","Tetrastylidium brasiliense","Brazilian_Flora_Online_v.393.285"
"","","","sp4678","Schoepfia grandifolia Baill.","Baill.","Schoepfia grandifolia","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","fendleri","sp4680","Tetrorchidium rubrivenium var. fendleri Müll.Arg.","","Tetrorchidium rubrivenium","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","genuinum","sp4680","Tetrorchidium rubrivenium var. genuinum Müll.Arg.","","Tetrorchidium rubrivenium","Brazilian_Flora_Online_v.393.285"
"var.","Müll.Arg.","integrifolium","sp4680","Tetrorchidium rubrivenium var. integrifolium Müll.Arg.","","Tetrorchidium rubrivenium","Brazilian_Flora_Online_v.393.285"
"var.","(Baill.) Baill.","trigynum","sp4680","Tetrorchidium rubrivenium var. trigynum (Baill.) Baill.","","Tetrorchidium rubrivenium","Brazilian_Flora_Online_v.393.285"
"","","","sp4680","Tetrorchidium trigynum Baill.","Baill.","Tetrorchidium trigynum","Brazilian_Flora_Online_v.393.285"
"","","","sp4681","Philodendron brasiliense Engl.","Engl.","Philodendron brasiliense","Brazilian_Flora_Online_v.393.285"
"","","","sp4685","Cascabela peruviana (Pers.) Raf.","(Pers.) Raf.","Cascabela peruviana","Brazilian_Flora_Online_v.393.285"
"","","","sp4686","Anisacanthus brasiliensis Lindau","Lindau","Anisacanthus brasiliensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4686","Anisacanthus ramosissimus (Moric.) V.M.Baum","(Moric.) V.M.Baum","Anisacanthus ramosissimus","Brazilian_Flora_Online_v.393.285"
"","","","sp4687","Thyrsodium paraense Huber","Huber","Thyrsodium paraense","Brazilian_Flora_Online_v.393.285"
"","","","sp4687","Thyrsodium schomburgkianum Benth.","Benth.","Thyrsodium schomburgkianum","Brazilian_Flora_Online_v.393.285"
"","","","sp4687","Thyrsodium salzmannianum Benth.","Benth.","Thyrsodium salzmannianum","Brazilian_Flora_Online_v.393.285"
"","","","sp4687","Garuga gigantea Engl.","Engl.","Garuga gigantea","Brazilian_Flora_Online_v.393.285"
"","","","sp4688","Tibouchina spruceana Cogn.","Cogn.","Tibouchina spruceana","Brazilian_Flora_Online_v.393.285"
"","","","sp4689","Tococa longisepala Cogn.","Cogn.","Tococa longisepala","Brazilian_Flora_Online_v.393.285"
"","","","sp4689","Tococa egensis Naudin","Naudin","Tococa egensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4689","Tococa truncata Benth.","Benth.","Tococa truncata","Brazilian_Flora_Online_v.393.285"
"","","","sp4689","Tococa trailii Cogn.","Cogn.","Tococa trailii","Brazilian_Flora_Online_v.393.285"
"","","","sp4689","Miconia tococoronata Michelang.","Michelang.","Miconia tococoronata","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa discolor Pilg.","Pilg.","Tococa discolor","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa cachimbensis Brade","Brade","Tococa cachimbensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa cardiophylla Naudin","Naudin","Tococa cardiophylla","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa formicaria Mart.","Mart.","Tococa formicaria","Brazilian_Flora_Online_v.393.285"
"var.","DC.","didymophysca","sp4690","Tococa formicaria var. didymophysca DC.","","Tococa formicaria","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa juruensis Pilg.","Pilg.","Tococa juruensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa loretensis Ule","Ule","Tococa loretensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa subglabrata Cogn.","Cogn.","Tococa subglabrata","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa orcheophora Naudin","Naudin","Tococa orcheophora","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa platyphysca Cogn.","Cogn.","Tococa platyphysca","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa occidentalis Naudin","Naudin","Tococa occidentalis","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa latifolia Naudin","Naudin","Tococa latifolia","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Tococa guyanensis Aublet","Aublet","Tococa guyanensis","Brazilian_Flora_Online_v.393.285"
"","","","sp4690","Miconia tococa (Desr.) Michelang.","(Desr.) Michelang.","Miconia tococa","Brazilian_Flora_Online_v.393.285"
"","","","sp4691","Tocoyena lychnophora Casar. ex K.Schum.","Casar. ex K.Schum.","Tocoyena lychnophora","Brazilian_Flora_Online_v.393.285"
"","","","sp4691","Tocoyena sprucei Standl.","Standl.","Tocoyena sprucei","Brazilian_Flora_Online_v.393.285"
