"infraType","infrarankAuthor","infrarankName","internal_taxon_id","name","speciesAuthor","speciesName"
NA,NA,NA,"sp569","Abbevillea phaea O.Berg","O.Berg","Abbevillea phaea"
NA,NA,NA,"sp569","Paivaea langsdorffii O.Berg","O.Berg","Paivaea langsdorffii"
NA,NA,NA,"sp569","Paivaea phaea (O.Berg) Mattos","(O.Berg) Mattos","Paivaea phaea"
NA,NA,NA,"sp571","Abbevillea widgreniana (O.Berg) O.Berg","(O.Berg) O.Berg","Abbevillea widgreniana"
NA,NA,NA,"sp571","Britoa eriantha (Cambess.) O.Berg","(Cambess.) O.Berg","Britoa eriantha"
NA,NA,NA,"sp571","Campomanesia affinis O.Berg","O.Berg","Campomanesia affinis"
NA,NA,NA,"sp571","Campomanesia apiculata Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Campomanesia apiculata"
NA,NA,NA,"sp571","Campomanesia australis O.Berg","O.Berg","Campomanesia australis"
NA,NA,NA,"sp571","Campomanesia bracteolata Kiaersk.","Kiaersk.","Campomanesia bracteolata"
NA,NA,NA,"sp571","Campomanesia corymbosa (Cambess.) O.Berg","(Cambess.) O.Berg","Campomanesia corymbosa"
NA,NA,NA,"sp571","Campomanesia cuneata O.Berg","O.Berg","Campomanesia cuneata"
NA,NA,NA,"sp571","Campomanesia dimorpha O.Berg","O.Berg","Campomanesia dimorpha"
NA,NA,NA,"sp571","Campomanesia discolor O.Berg","O.Berg","Campomanesia discolor"
NA,NA,NA,"sp571","Campomanesia diversifolia Barb.Rodr.","Barb.Rodr.","Campomanesia diversifolia"
NA,NA,NA,"sp571","Campomanesia eriantha (Cambess.) Blume ex B.D.Jacks.","(Cambess.) Blume ex B.D.Jacks.","Campomanesia eriantha"
NA,NA,NA,"sp571","Campomanesia erosa (Miq.) Govaerts","(Miq.) Govaerts","Campomanesia erosa"
NA,NA,NA,"sp571","Campomanesia fusca O.Berg","O.Berg","Campomanesia fusca"
NA,NA,NA,"sp571","Campomanesia gomesiana Handro & Mattos","Handro & Mattos","Campomanesia gomesiana"
NA,NA,NA,"sp571","Campomanesia hassleri Barb.Rodr.","Barb.Rodr.","Campomanesia hassleri"
NA,NA,NA,"sp571","Campomanesia heterophylla O.Berg","O.Berg","Campomanesia heterophylla"
NA,NA,NA,"sp571","Campomanesia houlletii O.Berg","O.Berg","Campomanesia houlletii"
NA,NA,NA,"sp571","Campomanesia lanceolata O.Berg","O.Berg","Campomanesia lanceolata"
NA,NA,NA,"sp571","Campomanesia obversa (Miq.) O.Berg","(Miq.) O.Berg","Campomanesia obversa"
NA,NA,NA,"sp571","Campomanesia ovalifolia O.Berg","O.Berg","Campomanesia ovalifolia"
NA,NA,NA,"sp571","Campomanesia paranensis D.Legrand","D.Legrand","Campomanesia paranensis"
NA,NA,NA,"sp571","Campomanesia pohliana O.Berg","O.Berg","Campomanesia pohliana"
NA,NA,NA,"sp571","Campomanesia reticulata O.Berg","O.Berg","Campomanesia reticulata"
NA,NA,NA,"sp571","Campomanesia rhytidophylla O.Berg","O.Berg","Campomanesia rhytidophylla"
NA,NA,NA,"sp571","Campomanesia rugosa O.Berg","O.Berg","Campomanesia rugosa"
NA,NA,NA,"sp571","Campomanesia salviifolia O.Berg","O.Berg","Campomanesia salviifolia"
NA,NA,NA,"sp571","Campomanesia suaveolens (Cambess.) O.Berg","(Cambess.) O.Berg","Campomanesia suaveolens"
NA,NA,NA,"sp571","Campomanesia trichosepala Barb.Rodr.","Barb.Rodr.","Campomanesia trichosepala"
NA,NA,NA,"sp571","Campomanesia virescens O.Berg","O.Berg","Campomanesia virescens"
NA,NA,NA,"sp571","Campomanesia warmingiana Kiaersk.","Kiaersk.","Campomanesia warmingiana"
NA,NA,NA,"sp571","Campomanesia widgreniana O.Berg","O.Berg","Campomanesia widgreniana"
NA,NA,NA,"sp571","Campomanesia yerutiensis Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Campomanesia yerutiensis"
NA,NA,NA,"sp571","Psidium corymbosum Cambess.","Cambess.","Psidium corymbosum"
NA,NA,NA,"sp571","Psidium erianthum Cambess.","Cambess.","Psidium erianthum"
NA,NA,NA,"sp571","Psidium erosum Miq.","Miq.","Psidium erosum"
NA,NA,NA,"sp571","Psidium obversum Miq.","Miq.","Psidium obversum"
NA,NA,NA,"sp571","Psidium pubescens Mart. ex DC.","Mart. ex DC.","Psidium pubescens"
NA,NA,NA,"sp571","Psidium suaveolens Cambess.","Cambess.","Psidium suaveolens"
NA,NA,NA,"sp571","Campomanesia campestris NA",NA,"Campomanesia campestris"
NA,NA,NA,"sp573","Abbevillea recurvata O.Berg","O.Berg","Abbevillea recurvata"
NA,NA,NA,"sp573","Abbevillea regeliana O.Berg","O.Berg","Abbevillea regeliana"
NA,NA,NA,"sp573","Abbevillea rufa O.Berg","O.Berg","Abbevillea rufa"
NA,NA,NA,"sp573","Campomanesia martiana O.Berg","O.Berg","Campomanesia martiana"
NA,NA,NA,"sp573","Campomanesia recurvata (O.Berg) Nied.","(O.Berg) Nied.","Campomanesia recurvata"
NA,NA,NA,"sp574","Abbevillea schlechtendahliana O.Berg","O.Berg","Abbevillea schlechtendahliana"
NA,NA,NA,"sp574","Britoa glazioviana Kiaersk.","Kiaersk.","Britoa glazioviana"
NA,NA,NA,"sp574","Campomanesia kiaerskoviana Mattos","Mattos","Campomanesia kiaerskoviana"
NA,NA,NA,"sp575","Abbevillea bullata Barb.Rodr.","Barb.Rodr.","Abbevillea bullata"
NA,NA,NA,"sp575","Abbevillea langsdorffiana O.Berg","O.Berg","Abbevillea langsdorffiana"
NA,NA,NA,"sp575","Britoa sessiliflora O.Berg","O.Berg","Britoa sessiliflora"
NA,NA,NA,"sp575","Campomanesia apaensis Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Campomanesia apaensis"
NA,NA,NA,"sp575","Campomanesia bullata (Barb.Rodr.) Barb.Rodr. ex Chodat & Hassl.","(Barb.Rodr.) Barb.Rodr. ex Chodat & Hassl.","Campomanesia bullata"
NA,NA,NA,"sp575","Campomanesia igatimiensis Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Campomanesia igatimiensis"
NA,NA,NA,"sp575","Campomanesia langsdorffii O.Berg","O.Berg","Campomanesia langsdorffii"
NA,NA,NA,"sp575","Campomanesia mollicarpa Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Campomanesia mollicarpa"
NA,NA,NA,"sp575","Campomanesia nitidifolia Barb.Rodr. ex Chodat & Hassl.","Barb.Rodr. ex Chodat & Hassl.","Campomanesia nitidifolia"
NA,NA,NA,"sp577","Campomanesia rabeniana Kiaersk.","Kiaersk.","Campomanesia rabeniana"
NA,NA,NA,"sp577","Campomanesia riedeliana O.Berg","O.Berg","Campomanesia riedeliana"
NA,NA,NA,"sp577","Psidium velutinum Cambess.","Cambess.","Psidium velutinum"
NA,NA,NA,"sp578","Campomanesia rhombea O.Berg","O.Berg","Campomanesia rhombea"
NA,NA,NA,"sp578","Eugenia variabilis Mart.","Mart.","Eugenia variabilis"
NA,NA,NA,"sp578","Campomanesia crenata O.Berg","O.Berg","Campomanesia crenata"
NA,NA,NA,"sp578","Campomanesia dusenii Kausel","Kausel","Campomanesia dusenii"
NA,NA,NA,"sp578","Campomanesia malifolia O.Berg","O.Berg","Campomanesia malifolia"
NA,NA,NA,"sp578","Eugenia xanthocarpa Mart.","Mart.","Eugenia xanthocarpa"
NA,NA,NA,"sp578","Psidium malifolium (O.Berg) F.Muell.","(O.Berg) F.Muell.","Psidium malifolium"
NA,NA,NA,"sp579","Capparis tweediana Eichler","Eichler","Capparis tweediana"
NA,NA,NA,"sp580","Capparis frondosa Jacq.","Jacq.","Capparis frondosa"
NA,NA,NA,"sp580","Capparis elegans Mart.","Mart.","Capparis elegans"
NA,NA,NA,"sp580","Capparidastrum elegans (Mart.) Hutch.","(Mart.) Hutch.","Capparidastrum elegans"
NA,NA,NA,"sp584","Capsicum campylopodum Sendn.","Sendn.","Capsicum campylopodum"
NA,NA,NA,"sp585","Capsicum buforum Hunz.","Hunz.","Capsicum buforum"
NA,NA,NA,"sp586","Fregirardia leptoclada Dunal","Dunal","Fregirardia leptoclada"
"var.","Sendt.","latifolium","sp588","Capsicum villosum var. latifolium Sendt.",NA,"Capsicum villosum"
NA,NA,NA,"sp589","Caraipa excelsa Ducke","Ducke","Caraipa excelsa"
NA,NA,NA,"sp589","Caraipa melhemiana Paula","Paula","Caraipa melhemiana"
NA,NA,NA,"sp589","Caraipa fasciculata Cambess.","Cambess.","Caraipa fasciculata"
NA,NA,NA,"sp589","Caraipa insidiosa Barb.Rodr.","Barb.Rodr.","Caraipa insidiosa"
NA,NA,NA,"sp589","Caraipa laurifolia Spruce ex Choisy","Spruce ex Choisy","Caraipa laurifolia"
NA,NA,NA,"sp589","Caraipa laxiflora Benth.","Benth.","Caraipa laxiflora"
NA,NA,NA,"sp589","Caraipa variabilis Cambess.","Cambess.","Caraipa variabilis"
NA,NA,NA,"sp590","Cariniana excelsa Casar.","Casar.","Cariniana excelsa"
"var.","Chodat & Hassl.","puberula","sp590","Cariniana excelsa var. puberula Chodat & Hassl.",NA,"Cariniana excelsa"
NA,NA,NA,"sp590","Couratari estrellensis Raddi","Raddi","Couratari estrellensis"
NA,NA,NA,"sp590","Couratari glaziovii Taub. ex Glaz.","Taub. ex Glaz.","Couratari glaziovii"
NA,NA,NA,"sp592","Cariniana brasiliensis Casar.","Casar.","Cariniana brasiliensis"
NA,NA,NA,"sp592","Couratari legalis Mart.","Mart.","Couratari legalis"
"var.","Rizzini","bahiensis","sp594","Carpotroche brasiliensis var. bahiensis Rizzini",NA,"Carpotroche brasiliensis"
"var.","Eichler","longifolia","sp594","Carpotroche brasiliensis var. longifolia Eichler",NA,"Carpotroche brasiliensis"
NA,NA,NA,"sp594","Carpotroche bahiensis Kuhlm.","Kuhlm.","Carpotroche bahiensis"
NA,NA,NA,"sp594","Mayna brasiliensis Raddi","Raddi","Mayna brasiliensis"
NA,NA,NA,"sp595","Acantacaryx pinguis Arruda ex Koster","Arruda ex Koster","Acantacaryx pinguis"
NA,NA,NA,"sp596","Caryocar barbinerve Miq.","Miq.","Caryocar barbinerve"
NA,NA,NA,"sp596","Caryocar crenatum Wittm.","Wittm.","Caryocar crenatum"
"var.","(Casar.) Wittm.","edule","sp596","Caryocar glabrum var. edule (Casar.) Wittm.",NA,"Caryocar glabrum"
NA,NA,NA,"sp597","Caryodendron janeirense Müll.Arg.","Müll.Arg.","Caryodendron janeirense"
NA,NA,NA,"sp598","Samyda pubescens NA",NA,"Samyda pubescens"
NA,NA,NA,"sp598","Samyda spinosa L.","L.","Samyda spinosa"
NA,NA,NA,"sp598","Samyda tomentosa Sw.","Sw.","Samyda tomentosa"
NA,NA,NA,"sp598","Samyda multiflora Cav.","Cav.","Samyda multiflora"
NA,NA,NA,"sp598","Samyda affinis Spreng.","Spreng.","Samyda affinis"
NA,NA,NA,"sp598","Casearia hirta Sw.","Sw.","Casearia hirta"
NA,NA,NA,"sp598","Casearia spinosa Willd.","Willd.","Casearia spinosa"
"var.","A.DC.","glabrata","sp598","Casearia hirsuta var. glabrata A.DC.",NA,"Casearia hirsuta"
NA,NA,NA,"sp598","Casearia odorata Macfadyen","Macfadyen","Casearia odorata"
NA,NA,NA,"sp598","Casearia avellana Miq.","Miq.","Casearia avellana"
NA,NA,NA,"sp598","Casearia alba A.J. Richards","A.J. Richards","Casearia alba"
NA,NA,NA,"sp598","Casearia prunifolia Tul.","Tul.","Casearia prunifolia"
NA,NA,NA,"sp598","Casearia berteroana Turcz.","Turcz.","Casearia berteroana"
NA,NA,NA,"sp598","Casearia microphylla Bertero ex Turcz.","Bertero ex Turcz.","Casearia microphylla"
NA,NA,NA,"sp598","Casearia rufidula Triana & Plnch.","Triana & Plnch.","Casearia rufidula"
"var.","(Willd.) Grseb.","spinosa","sp598","Casearia ramiflora var. spinosa (Willd.) Grseb.",NA,"Casearia ramiflora"
"var.","Eichler","tafallana","sp598","Casearia spinosa var. tafallana Eichler",NA,"Casearia spinosa"
"var.","Kuntze","coriacifolia","sp598","Casearia spinosa var. coriacifolia Kuntze",NA,"Casearia spinosa"
NA,NA,NA,"sp598","Casearia boliviana Briq.","Briq.","Casearia boliviana"
NA,NA,NA,"sp598","Casearia obtusifolia Rusby","Rusby","Casearia obtusifolia"
NA,NA,NA,"sp598","Casearia riparia S. Moore","S. Moore","Casearia riparia"
NA,NA,NA,"sp598","Casearia hassleri Briq.","Briq.","Casearia hassleri"
NA,NA,NA,"sp598","Casearia nicoyensis Donn.","Donn.","Casearia nicoyensis"
NA,NA,NA,"sp598","Casearia urbaniana Gand.","Gand.","Casearia urbaniana"
NA,NA,NA,"sp598","Casearia berberoidea Rusby","Rusby","Casearia berberoidea"
NA,NA,NA,"sp598","Casearia platyphylla Briq.","Briq.","Casearia platyphylla"
NA,NA,NA,"sp598","Casearia stjohnii I.M. Johnst.","I.M. Johnst.","Casearia stjohnii"
"var.","(I.M. Johnst.) Croat","stjohnii","sp598","Casearia guianensis var. stjohnii (I.M. Johnst.) Croat",NA,"Casearia guianensis"
"var.","Croat","rafflesioides","sp598","Casearia guianensis var. rafflesioides Croat",NA,"Casearia guianensis"
"var.","(Eichler) J.F. Macbr.","tafallana","sp598","Casearia aculeata var. tafallana (Eichler) J.F. Macbr.",NA,"Casearia aculeata"
NA,NA,NA,"sp598","Xylosma turrialbana Donn.","Donn.","Xylosma turrialbana"
NA,NA,NA,"sp599","Samyda viridifolia Aubl.","Aubl.","Samyda viridifolia"
NA,NA,NA,"sp599","Samyda arborea Rich.","Rich.","Samyda arborea"
NA,NA,NA,"sp599","Samyda niviana Poir.","Poir.","Samyda niviana"
NA,NA,NA,"sp599","Samyda stipularis Poir.","Poir.","Samyda stipularis"
NA,NA,NA,"sp599","Samyda virgata Sessé & Moc.","Sessé & Moc.","Samyda virgata"
NA,NA,NA,"sp599","Casearia capitata (Ruiz & Pav.) Pers.","(Ruiz & Pav.) Pers.","Casearia capitata"
NA,NA,NA,"sp599","Casearia incana Bertero ex Spreng.","Bertero ex Spreng.","Casearia incana"
NA,NA,NA,"sp599","Casearia serrata Macfadyen","Macfadyen","Casearia serrata"
NA,NA,NA,"sp599","Casearia lanceolata Miq.","Miq.","Casearia lanceolata"
NA,NA,NA,"sp599","Casearia brasiliensis Eichler","Eichler","Casearia brasiliensis"
NA,NA,NA,"sp599","Casearia poeppigii Eichler","Eichler","Casearia poeppigii"
NA,NA,NA,"sp599","Casearia oligantha Eichler","Eichler","Casearia oligantha"
"var.","Eichler","angustifolia","sp599","Casearia cambessedesii var. angustifolia Eichler",NA,"Casearia cambessedesii"
"var.","Eichler","parvifolia","sp599","Casearia cambessedesii var. parvifolia Eichler",NA,"Casearia cambessedesii"
NA,NA,NA,"sp599","Casearia bangii Rusby","Rusby","Casearia bangii"
NA,NA,NA,"sp599","Casearia glaziovii Briq.","Briq.","Casearia glaziovii"
NA,NA,NA,"sp599","Casearia umbellifera Benoist","Benoist","Casearia umbellifera"
NA,NA,NA,"sp599","Casearia glaberrima Uittien","Uittien","Casearia glaberrima"
NA,NA,NA,"sp599","Casearia stipularis NA",NA,"Casearia stipularis"
NA,NA,NA,"sp599","Casearia stipularis NA",NA,"Casearia stipularis"
NA,NA,NA,"sp602","Casearia singularis Eichler","Eichler","Casearia singularis"
NA,NA,NA,"sp602","Casearia subopaca Triana & Planch.","Triana & Planch.","Casearia subopaca"
NA,NA,NA,"sp602","Casearia bracteifera Sagot","Sagot","Casearia bracteifera"
NA,NA,NA,"sp602","Casearia membranacea Britton","Britton","Casearia membranacea"
NA,NA,NA,"sp603","Casearia densiflora Benth.","Benth.","Casearia densiflora"
NA,NA,NA,"sp603","Casearia laurifolia Benth.","Benth.","Casearia laurifolia"
NA,NA,NA,"sp603","Casearia lasiosperma Triana & Planch.","Triana & Planch.","Casearia lasiosperma"
NA,NA,NA,"sp603","Casearia congestiflora Turcz.","Turcz.","Casearia congestiflora"
NA,NA,NA,"sp603","Casearia myriantha Turcz.","Turcz.","Casearia myriantha"
NA,NA,NA,"sp603","Casearia maximilianii Eichler","Eichler","Casearia maximilianii"
NA,NA,NA,"sp603","Casearia miradorensis Eichler","Eichler","Casearia miradorensis"
NA,NA,NA,"sp603","Casearia brighami S. Watson","S. Watson","Casearia brighami"
NA,NA,NA,"sp603","Casearia laetioides Warb.","Warb.","Casearia laetioides"
NA,NA,NA,"sp603","Casearia dentata NA",NA,"Casearia dentata"
NA,NA,NA,"sp603","Casearia piparea Sleumer","Sleumer","Casearia piparea"
NA,NA,NA,"sp603","Casearia dentata NA",NA,"Casearia dentata"
"var.","Eichler","parviflora","sp603","Casearia densiflora var. parviflora Eichler",NA,"Casearia densiflora"
"var.","(Turcz.) L.O. Williams","myriantha","sp603","Casearia javitensis var. myriantha (Turcz.) L.O. Williams",NA,"Casearia javitensis"
NA,NA,NA,"sp603","Piparea dentata Aubl.","Aubl.","Piparea dentata"
NA,NA,NA,"sp603","Casearia maximiliani Eicher","Eicher","Casearia maximiliani"
NA,NA,NA,"sp604","Samyda parviflora NA",NA,"Samyda parviflora"
NA,NA,NA,"sp604","Samyda parviflora NA",NA,"Samyda parviflora"
NA,NA,NA,"sp604","Samyda lancifolia Sessé & Moc.","Sessé & Moc.","Samyda lancifolia"
NA,NA,NA,"sp604","Casearia parviflora NA",NA,"Casearia parviflora"
NA,NA,NA,"sp604","Casearia parviflora NA",NA,"Casearia parviflora"
NA,NA,NA,"sp604","Casearia adamantium Cambes.","Cambes.","Casearia adamantium"
NA,NA,NA,"sp604","Casearia serrulata NA",NA,"Casearia serrulata"
NA,NA,NA,"sp604","Casearia nitida Sieber e Griseb.","Sieber e Griseb.","Casearia nitida"
NA,NA,NA,"sp604","Casearia adstringens Mart. ex Eichler","Mart. ex Eichler","Casearia adstringens"
NA,NA,NA,"sp604","Casearia parvifolia Willdenow","Willdenow","Casearia parvifolia"
"var.","Eggers","microcarpa","sp604","Casearia parvifolia var. microcarpa Eggers",NA,"Casearia parvifolia"
NA,NA,NA,"sp604","Guidonia adstringens (Mart.) Baill.","(Mart.) Baill.","Guidonia adstringens"
NA,NA,NA,"sp604","Guidonia parvifolia (Will.) M. Goméz","(Will.) M. Goméz","Guidonia parvifolia"
"var.","Briq.","paraguariensis","sp604","Casearia parvifolia var. paraguariensis Briq.",NA,"Casearia parvifolia"
NA,NA,NA,"sp604","Casearia floribunda Briq.","Briq.","Casearia floribunda"
NA,NA,NA,"sp604","Casearia albicaulis Rusby","Rusby","Casearia albicaulis"
NA,NA,NA,"sp604","Casearia pavoniana Sleumer","Sleumer","Casearia pavoniana"
NA,NA,NA,"sp604","Chaetocrater reflexum Ruiz et. Pav.","Ruiz et. Pav.","Chaetocrater reflexum"
NA,NA,NA,"sp604","Casearia reflexa Sleumer","Sleumer","Casearia reflexa"
NA,NA,NA,"sp608","Samyda octandra Sessé & Moc.","Sessé & Moc.","Samyda octandra"
NA,NA,NA,"sp608","Samyda iroucana Rich.","Rich.","Samyda iroucana"
NA,NA,NA,"sp608","Casearia ramiflora Vahl","Vahl","Casearia ramiflora"
NA,NA,NA,"sp609","Samyda hirsuta (Sw) Poir.","(Sw) Poir.","Samyda hirsuta"
NA,NA,NA,"sp609","Samyda pubescens NA",NA,"Samyda pubescens"
NA,NA,NA,"sp613","Casearia fockeana Miquel","Miquel","Casearia fockeana"
NA,NA,NA,"sp615","Casearia inaequilatera Cambess.","Cambess.","Casearia inaequilatera"
NA,NA,NA,"sp619","Casearia macrophylla Vahl","Vahl","Casearia macrophylla"
NA,NA,NA,"sp621","Casearia pohliana Eichler","Eichler","Casearia pohliana"
NA,NA,NA,"sp621","Casearia ferruginea Briq.","Briq.","Casearia ferruginea"
"var.","Sw.","sylvestris","sp626","Casearia sylvestris var. sylvestris Sw.",NA,"Casearia sylvestris"
NA,NA,NA,"sp626","Casearia serrulata NA",NA,"Casearia serrulata"
NA,NA,NA,"sp626","Casearia punctata Spreng.","Spreng.","Casearia punctata"
NA,NA,NA,"sp626","Casearia samyda (C.F. Gaertn.) A. DC.","(C.F. Gaertn.) A. DC.","Casearia samyda"
"var.","A. DC.","platyphylla","sp626","Casearia sylvestris var. platyphylla A. DC.",NA,"Casearia sylvestris"
"var.","Schltdl.","microphylla","sp626","Casearia parviflora var. microphylla Schltdl.",NA,"Casearia parviflora"
NA,NA,NA,"sp626","Casearia lingua Cambess.","Cambess.","Casearia lingua"
NA,NA,NA,"sp626","Casearia carpinifolia Benth.","Benth.","Casearia carpinifolia"
NA,NA,NA,"sp626","Casearia affinis Gardner","Gardner","Casearia affinis"
NA,NA,NA,"sp626","Casearia benthamiana Miq.","Miq.","Casearia benthamiana"
NA,NA,NA,"sp626","Casearia celtidifolia NA",NA,"Casearia celtidifolia"
"var.","Griseb.","myricoides","sp626","Casearia sylvestris var. myricoides Griseb.",NA,"Casearia sylvestris"
"var.","(Cambess.) Eichler","lingua","sp626","Casearia sylvestris var. lingua (Cambess.) Eichler",NA,"Casearia sylvestris"
"var.","Rusby","tomentella","sp626","Casearia sylvestris var. tomentella Rusby",NA,"Casearia sylvestris"
NA,NA,NA,"sp626","Casearia attenuata Rusby","Rusby","Casearia attenuata"
"var.","Briq.","wydleri","sp626","Casearia sylvestris var. wydleri Briq.",NA,"Casearia sylvestris"
"var.","(Benth.) Briq.","carpinifolia","sp626","Casearia sylvestris var. carpinifolia (Benth.) Briq.",NA,"Casearia sylvestris"
"var.","Briq.","eichleri","sp626","Casearia sylvestris var. eichleri Briq.",NA,"Casearia sylvestris"
NA,NA,NA,"sp626","Casearia onacaensis Rusby","Rusby","Casearia onacaensis"
NA,NA,NA,"sp626","Casearia chlorophoroidea Rusby","Rusby","Casearia chlorophoroidea"
NA,NA,NA,"sp626","Casearia formosa Urb.","Urb.","Casearia formosa"
"var.","Uittien","angustifolia","sp626","Casearia sylvestris var. angustifolia Uittien",NA,"Casearia sylvestris"
NA,NA,NA,"sp626","Casearia herbert-smithii Rusby","Rusby","Casearia herbert-smithii"
"var.","Uittien","paraensis","sp626","Casearia sylvestris var. paraensis Uittien",NA,"Casearia sylvestris"
"var.","(Miq.) Uittien","benthamiana","sp626","Casearia sylvestris var. benthamiana (Miq.) Uittien",NA,"Casearia sylvestris"
NA,NA,NA,"sp626","Casearia caudata Uittien","Uittien","Casearia caudata"
NA,NA,NA,"sp626","Casearia lindeniana Urb.","Urb.","Casearia lindeniana"
NA,NA,NA,"sp626","Casearia schulziana O.C. Schmidt","O.C. Schmidt","Casearia schulziana"
NA,NA,NA,"sp626","Casearia ovoidea Sleumer","Sleumer","Casearia ovoidea"
NA,NA,NA,"sp626","Casearia ekmanii Sleumer","Sleumer","Casearia ekmanii"
NA,NA,NA,"sp626","Casearia subsessiliflora Lundell","Lundell","Casearia subsessiliflora"
"var.","(Rusby) Sleumer","chlorophoroidea","sp626","Casearia sylvestris var. chlorophoroidea (Rusby) Sleumer",NA,"Casearia sylvestris"
NA,NA,NA,"sp626","Guidonia sylvestris (Sw.) M. Gómez","(Sw.) M. Gómez","Guidonia sylvestris"
NA,NA,NA,"sp626","Samyda sylvestris (Sw.) Poir.","(Sw.) Poir.","Samyda sylvestris"
NA,NA,NA,"sp626","Anavinga samyda C.F. Gaertn.","C.F. Gaertn.","Anavinga samyda"
NA,NA,NA,"sp627","Casearia blanchetiana Miq.","Miq.","Casearia blanchetiana"
NA,NA,NA,"sp627","Casearia cambessedesii Eichler","Eichler","Casearia cambessedesii"
NA,NA,NA,"sp627","Casearia celtidifolia NA",NA,"Casearia celtidifolia"
NA,NA,NA,"sp627","Casearia petraea Benth.","Benth.","Casearia petraea"
NA,NA,NA,"sp627","Guidonia ulmifolia (Vahl ex Vent.) Baill.","(Vahl ex Vent.) Baill.","Guidonia ulmifolia"
NA,NA,NA,"sp627","Casearia celtidifolia NA",NA,"Casearia celtidifolia"
NA,NA,NA,"sp633","Cassipourea ulei Briq.","Briq.","Cassipourea ulei"
NA,NA,NA,"sp633","Cassipourea poeppigii Briq.","Briq.","Cassipourea poeppigii"
"var.","Engl.","dentata","sp633","Cassipourea elliptica var. dentata Engl.",NA,"Cassipourea elliptica"
NA,NA,NA,"sp634","Castela alaternifolia Planch.","Planch.","Castela alaternifolia"
NA,NA,NA,"sp637","Cathedra gardneriana Miers","Miers","Cathedra gardneriana"
NA,NA,NA,"sp638","Cavanillesia arborea (Willd.) K.Schum.","(Willd.) K.Schum.","Cavanillesia arborea"
NA,NA,NA,"sp641","Cecropia carbonaria Mart. ex Miq.","Mart. ex Miq.","Cecropia carbonaria"
NA,NA,NA,"sp641","Cecropia cyrtostachya Miq.","Miq.","Cecropia cyrtostachya"
NA,NA,NA,"sp641","Cecropia lyratiloba Miq.","Miq.","Cecropia lyratiloba"
NA,NA,NA,"sp641","Cecropia catarinensis Cuatrec.","Cuatrec.","Cecropia catarinensis"
NA,NA,NA,"sp641","Cecropia digitata Tenore","Tenore","Cecropia digitata"
NA,NA,NA,"sp641","Cecropia adenopus Martius","Martius","Cecropia adenopus"
NA,NA,NA,"sp641","Cecropia cinerea Miquel","Miquel","Cecropia cinerea"
NA,NA,NA,"sp645","Cedrela elliptica Rizzini","Rizzini","Cedrela elliptica"
NA,NA,NA,"sp645","Cedrela huberi Ducke","Ducke","Cedrela huberi"
NA,NA,NA,"sp645","Cedrela macrocarpa Ducke","Ducke","Cedrela macrocarpa"
