"CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceLookup","CountryOccurrence.CountryOccurrenceSubfield.CountryOccurrenceName","CountryOccurrence.CountryOccurrenceSubfield.formerlyBred","CountryOccurrence.CountryOccurrenceSubfield.origin","CountryOccurrence.CountryOccurrenceSubfield.presence","CountryOccurrence.CountryOccurrenceSubfield.seasonality","internal_taxon_id"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3064"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3064"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3064"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3064"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3064"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3064"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3065"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3065"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3066"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3066"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3066"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3066"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3066"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3067"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3067"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3067"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3068"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3068"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3068"
"PY",NA,NA,"Native","Extant","Resident","sp3068"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3068"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3068"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp3068"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp3068"
"PY",NA,NA,"Native","Extant","Resident","sp3068"
"PY",NA,NA,"Native","Extant","Resident","sp3068"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3068"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp3068"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3068"
"PY",NA,NA,"Native","Extant","Resident","sp3068"
"BR",NA,NA,"Native","Extant","Resident","sp3068"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3069"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3069"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3069"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3069"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3069"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3069"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3069"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3070"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3070"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3070"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3070"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3071"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp3071"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3071"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3071"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3071"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3071"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp3071"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3071"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3071"
"BR",NA,NA,"Native","Extant","Resident","sp3071"
"PY",NA,NA,"Native","Extant","Resident","sp3071"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3071"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3072"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3073"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3073"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3073"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3073"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3073"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3073"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3073"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3073"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"AGE-BA",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3073"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp3073"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3073"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp3073"
"PY",NA,NA,"Native","Extant","Resident","sp3073"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3074"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3075"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3075"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3075"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp3075"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3076"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3076"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3076"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3076"
"MQ",NA,NA,"Native","Extant","Resident","sp3077"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp3077"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp3077"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3077"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3077"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3077"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp3077"
"VE",NA,NA,"Native","Extant","Resident","sp3077"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3077"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp3077"
"LC",NA,NA,"Native","Extant","Resident","sp3077"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3078"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3078"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3078"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3078"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3078"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3078"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3078"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3079"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3079"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp3079"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp3079"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3079"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3079"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp3079"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp3079"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3080"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3080"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3080"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3080"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3080"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3081"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3082"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3082"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3082"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3083"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3084"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3084"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3084"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3085"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3085"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3085"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3085"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp3085"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3085"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3085"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3085"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3085"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3085"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3085"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3085"
"BR",NA,NA,"Native","Extant","Resident","sp3085"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3086"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3086"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3086"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3086"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3086"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3086"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3086"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp3086"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3086"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3086"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3086"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3087"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3087"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3087"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3087"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3087"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3087"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3087"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp3087"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3087"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3087"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3087"
"BR",NA,NA,"Native","Extant","Resident","sp3087"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3087"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3088"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3088"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3088"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp3088"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3088"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp3088"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3088"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3088"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp3088"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp3088"
"GY",NA,NA,"Native","Extant","Resident","sp3088"
"CO",NA,NA,"Native","Extant","Resident","sp3088"
"CO",NA,NA,"Native","Extant","Resident","sp3088"
"CO",NA,NA,"Native","Extant","Resident","sp3088"
"PE",NA,NA,"Native","Extant","Resident","sp3088"
"VE",NA,NA,"Native","Extant","Resident","sp3088"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp3088"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3088"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp3088"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp3088"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3089"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp3090"
"GY",NA,NA,"Native","Extant","Resident","sp3090"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp3090"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3090"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp3090"
"VE",NA,NA,"Native","Extant","Resident","sp3090"
"VE",NA,NA,"Native","Extant","Resident","sp3090"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3090"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3090"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp3090"
"BR",NA,NA,"Native","Extant","Resident","sp3090"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3091"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3091"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3091"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3091"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3091"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3091"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3091"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3091"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3091"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3091"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3092"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3092"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3092"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp3092"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3092"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3092"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp3092"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3093"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3093"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3094"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3094"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3094"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3095"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3095"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3096"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3096"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3096"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3096"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3096"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3096"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3096"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3097"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3097"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3097"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3097"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3098"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3098"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3098"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3098"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3098"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3098"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3098"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3099"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3100"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3100"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3101"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3101"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3101"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3101"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3101"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3102"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3103"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3103"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3103"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3103"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3103"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3103"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3103"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3103"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3103"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp3103"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3103"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp3103"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp3103"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3104"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3104"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3104"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3105"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3106"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3106"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3106"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3106"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3106"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3107"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3108"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3108"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3108"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp3108"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3108"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3108"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3109"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3110"
"BZL-RJ",NA,NA,"Native","Extant","Resident",NA
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3111"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3111"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3111"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3111"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3111"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3111"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp3111"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp3111"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3111"
"AGE-CN",NA,NA,"Native","Extant","Resident","sp3111"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp3111"
"AGE-MI",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"AGE-ER",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3111"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp3111"
"BO",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp3111"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp3111"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp3111"
"AR",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"PY",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3111"
"BR",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3111"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3112"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3113"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3114"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3114"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3114"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3115"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3116"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3116"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3116"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3116"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3116"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3116"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3116"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp3116"
"BR",NA,NA,"Native","Extant","Resident","sp3116"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3116"
"BZL-MG",NA,NA,"Native","Extant","Resident","sp3117"
"BZC-MS",NA,NA,"Native","Extant","Resident","sp3117"
"BZL-SP",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-BA",NA,NA,"Native","Extant","Resident","sp3117"
"BZL-ES",NA,NA,"Native","Extant","Resident","sp3117"
"BZS-PR",NA,NA,"Native","Extant","Resident","sp3117"
"BZN-PA",NA,NA,"Native","Extant","Resident","sp3117"
"BZL-RJ",NA,NA,"Native","Extant","Resident","sp3117"
"BZC-MT",NA,NA,"Native","Extant","Resident","sp3117"
"BZS-SC",NA,NA,"Native","Extant","Resident","sp3117"
"BZS-RS",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-CE",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-PI",NA,NA,"Native","Extant","Resident","sp3117"
"BZN-AC",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-AL",NA,NA,"Native","Extant","Resident","sp3117"
"BZN-AP",NA,NA,"Native","Extant","Resident","sp3117"
"BZC-DF",NA,NA,"Native","Extant","Resident","sp3117"
"BZN-TO",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-PE",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-SE",NA,NA,"Native","Extant","Resident","sp3117"
"BZC-GO",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-MA",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-PB",NA,NA,"Native","Extant","Resident","sp3117"
"BZN-AZ",NA,NA,"Native","Extant","Resident","sp3117"
"BZN-RO",NA,NA,"Native","Extant","Resident","sp3117"
"BZN-RM",NA,NA,"Native","Extant","Resident","sp3117"
"PY",NA,NA,"Native","Extant","Resident","sp3117"
"MXG-VC",NA,NA,"Native","Extant","Resident","sp3117"
"BR",NA,NA,"Native","Extant","Resident","sp3117"
"DM",NA,NA,"Native","Extant","Resident","sp3117"
"GY",NA,NA,"Native","Extant","Resident","sp3117"
"MQ",NA,NA,"Native","Extant","Resident","sp3117"
"KN",NA,NA,"Native","Extant","Resident","sp3117"
"AI",NA,NA,"Native","Extant","Resident","sp3117"
"MXT-TB",NA,NA,"Native","Extant","Resident","sp3117"
"CR",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"PA",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"DO",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"BB",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"EC",NA,NA,"Native","Extant","Resident","sp3117"
"CR",NA,NA,"Native","Extant","Resident","sp3117"
"CR",NA,NA,"Native","Extant","Resident","sp3117"
"CR",NA,NA,"Native","Extant","Resident","sp3117"
"CR",NA,NA,"Native","Extant","Resident","sp3117"
"CR",NA,NA,"Native","Extant","Resident","sp3117"
"PE",NA,NA,"Native","Extant","Resident","sp3117"
"MXT-CI",NA,NA,"Native","Extant","Resident","sp3117"
"MXS-NA",NA,NA,"Native","Extant","Resident","sp3117"
"BZ",NA,NA,"Native","Extant","Resident","sp3117"
"VI",NA,NA,"Native","Extant","Resident","sp3117"
"PE",NA,NA,"Native","Extant","Resident","sp3117"
"PY",NA,NA,"Native","Extant","Resident","sp3117"
"VE",NA,NA,"Native","Extant","Resident","sp3117"
"GF",NA,NA,"Native","Extant","Resident","sp3117"
"BZ",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"DO",NA,NA,"Native","Extant","Resident","sp3117"
"PR",NA,NA,"Native","Extant","Resident","sp3117"
"DO",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"BO",NA,NA,"Native","Extant","Resident","sp3117"
"BZE-RN",NA,NA,"Native","Extant","Resident","sp3117"
"VE",NA,NA,"Native","Extant","Resident","sp3117"
"BO",NA,NA,"Native","Extant","Resident","sp3117"
"PE",NA,NA,"Native","Extant","Resident","sp3117"
"PA",NA,NA,"Native","Extant","Resident","sp3117"
"CO",NA,NA,"Native","Extant","Resident","sp3117"
"PE",NA,NA,"Native","Extant","Resident","sp3117"
"EC",NA,NA,"Native","Extant","Resident","sp3117"
